t,S_alpha=0.95,I_alpha=0.95,max_alpha=0.95,S_alpha=0.9,I_alpha=0.9,max_alpha=0.9,S_alpha=0.8,I_alpha=0.8,max_alpha=0.8,S_alpha=0.7,I_alpha=0.7,max_alpha=0.7
14.5,0.020494744771863898,0.04560905781263042,0.11220184543019635,0.03973227002328872,0.06704673335124191,0.12589254117941673,0.08198730707654824,0.11030846514990968,0.15848931924611132,0.13686730761826493,0.14918157490218098,0.19952623149688795
15.0,0.021059285264978522,0.041570276108236145,0.11220184543019635,0.04048444143489153,0.0625445129701559,0.12589254117941673,0.08255521093488873,0.10542057932548948,0.15848931924611132,0.13689352556722642,0.14450759596507462,0.19952623149688795
15.5,0.02163585876973074,0.03795611633690855,0.11220184543019635,0.04125034816615445,0.05845029186653357,0.12589254117941673,0.08314415308744214,0.10088650517518086,0.15848931924611132,0.1369631629013486,0.14011310878028,0.19952623149688795
16.0,0.022222395474480076,0.03471758178583479,0.11220184543019635,0.042026963070793996,0.05472103318031322,0.12589254117941673,0.08374950932696679,0.0966738176841885,0.15848931924611132,0.13706957013062404,0.1359754636939886,0.19952623149688795
16.5,0.022817064732116372,0.03181170338624498,0.11220184543019635,0.04281167385507412,0.05131874625975439,0.12589254117941673,0.08436738900540783,0.09275357792153928,0.15848931924611132,0.13720712523108347,0.1320742339785057,0.19952623149688795
17.0,0.02341823883558425,0.029200764934134496,0.11220184543019635,0.043602215454291805,0.048209848236082334,0.12589254117941673,0.0849945065387415,0.08909991359896118,0.15848931924611132,0.13737105475350292,0.12839097002552474,0.19952623149688795
17.5,0.024024464743496357,0.026851630310325846,0.11220184543019635,0.0443966162397172,0.045364610457257884,0.12589254117941673,0.08562807871137049,0.08568965368351857,0.15848931924611132,0.13755729016833199,0.12490898187595094,0.19952623149688795
18.0,0.024634441624824158,0.0247351593396995,0.11220184543019635,0.04519315471398416,0.04275667834344887,0.12589254117941673,0.08626574193298553,0.082502010046585,0.15848931924611132,0.1377623517035304,0.12161314716618413,0.19952623149688795
18.5,0.025247002707477092,0.02282570056185209,0.11220184543019635,0.045990324251192025,0.040362654679632126,0.12589254117941673,0.0869054850655262,0.07951829992663118,0.15848931924611132,0.13798325380161922,0.11848974166882703,0.19952623149688795
19.0,0.02586110034537793,0.021100650672127862,0.11220184543019635,0.046786804076159434,0.038161737680281235,0.12589254117941673,0.0875455945039526,0.07672170374983263,0.15848931924611132,0.13821742770241213,0.11552628980021896,0.19952623149688795
19.5,0.02647579352128844,0.019540071722459047,0.11220184543019635,0.0475814351353837,0.036135406335493635,0.12589254117941673,0.08818460897834983,0.0740970535598905,0.15848931924611132,0.13846265768603047,0.11271143270432696,0.19952623149688795
20.0,0.02709023721738674,0.018126358348464894,0.11220184543019635,0.048373199844334545,0.034267146579454774,0.12589254117941673,0.08882128212670655,0.07163064794413329,0.15848931924611132,0.13871702828332877,0.11003481177096366,0.19952623149688795
20.5,0.027703673238966643,0.016843948322332138,0.11220184543019635,0.04916120493865557,0.032542212720269505,0.12589254117941673,0.08945455132353962,0.0693100899045411,0.15848931924611132,0.13897888034607903,0.10748696568831669,0.19952623149688795
21.0,0.028315422186751024,0.015679070632788103,0.11220184543019635,0.04994466683615314,0.030947419347531605,0.12589254117941673,0.09008351157883263,0.0671241446128948,0.15848931924611132,0.13924677431603627,0.10505923935600217,0.19952623149688795
21.5,0.028924876352731565,0.014619526077640459,0.11220184543019635,0.05072289904991293,0.02947095960410684,0.12589254117941673,0.09070739357261502,0.06506261441455566,0.15848931924611132,0.13951945937561053,0.10274370319097544,0.19952623149688795
22.0,0.029531493371926582,0.013654496034382067,0.11220184543019635,0.05149530129303548,0.028102246284728686,0.12589254117941673,0.09132554508311243,0.06311622881225719,0.15848931924611132,0.1397958474289772,0.10053308154329929,0.19952623149688795
22.5,0.030134790504169822,0.012774375662940679,0.11220184543019635,0.052261349991235675,0.02683177271848992,0.12589254117941673,0.09193741521538039,0.06127654747671898,0.15848931924611132,0.1400749910699195,0.09842068910235134,0.19952623149688795
23.0,0.03073433945039461,0.01197062830340023,0.11220184543019635,0.05302058997730574,0.025650990816298076,0.12589254117941673,0.09254254095339619,0.059535874601531855,0.15848931924611132,0.14035606485546873,0.0964003743178285,0.19952623149688795
23.5,0.03132976163000763,0.011235658270856298,0.11220184543019635,0.053772627185809795,0.024552204027724536,0.12589254117941673,0.0931405356496145,0.05788718315170182,0.15848931924611132,0.14063834933288502,0.09446646898559934,0.19952623149688795
24.0,0.0319207238621118,0.010562699628733798,0.11220184543019635,0.05451712220073438,0.02352847326304933,0.12589254117941673,0.09373107913785966,0.05632404775391929,0.15848931924611132,0.14092121736951144,0.09261374325793754,0.19952623149688795
24.5,0.03250693440517937,0.00994571884901277,0.11220184543019635,0.05525378453562426,0.022573534103176297,0.12589254117941673,0.0943139092125099,0.054840585146805135,0.15848931924611132,0.14120412241644922,0.09083736543280256,0.19952623149688795
25.0,0.03308813931847623,0.009379329549974372,0.11220184543019635,0.055982367546813634,0.02168172384891899,0.12589254117941673,0.09488881426254628,0.05343140125522606,0.15848931924611132,0.14148658840232392,0.08913286595937445,0.19952623149688795
25.5,0.03366411911496267,0.008858717745465504,0.11220184543019635,0.05670266389706992,0.02084791715747356,0.12589254117941673,0.09545562688569627,0.05209154407782924,0.15848931924611132,0.14176820100609416,0.08749610516860747,0.19952623149688795
26.0,0.03423468568016992,0.00837957624963697,0.11220184543019635,0.057414501500315594,0.02006746918243964,0.12589254117941673,0.09601421833751929,0.05081646168428384,0.15848931924611132,0.14204860010053702,0.0859232442995853,0.19952623149688795
26.5,0.03479967943513467,0.007938047062263977,0.11220184543019635,0.058117739888841106,0.019336165278569396,0.12589254117941673,0.09656449369434103,0.04960196471093782,0.15848931924611132,0.14232747319279032,0.08441071944621717,0.19952623149688795
27.0,0.03535896672419598,0.007530670716103347,0.11220184543019635,0.05881226695314649,0.018650176456969526,0.12589254117941673,0.09710638762857764,0.04844419282293104,0.15848931924611132,0.14260454971673533,0.08295521809543009,0.19952623149688795
27.5,0.03591243741056413,0.007154341702723288,0.11220184543019635,0.05949799601168612,0.018006019883690355,0.12589254117941673,0.0976398607110981,0.047339584679133385,0.15848931924611132,0.14287959605532452,0.0815536579684636,0.19952623149688795
28.0,0.03646000266423083,0.006806269209825446,0.11220184543019635,0.06017486317367721,0.017400523807016528,0.12589254117941673,0.09816489616854239,0.04628485099521012,0.15848931924611132,0.1431524111901812,0.08020316791200187,0.19952623149688795
28.5,0.0370015929281331,0.006483942503818151,0.11220184543019635,0.0608428249630223,0.016830796378458017,0.12589254117941673,0.09868149703449411,0.04527695035101641,0.15848931924611132,0.1434228228917021,0.07890107061642102,0.19952623149688795
29.0,0.03753715604959728,0.006185100378492237,0.11220184543019635,0.06150185617548956,0.01629419790124651,0.12589254117941673,0.09918968364253387,0.04431306743254736,0.15848931924611132,0.1436906843761019,0.07764486696500641,0.19952623149688795
29.5,0.03806665556504034,0.005907704165984767,0.11220184543019635,0.062151947944748036,0.015788316099620302,0.12589254117941673,0.0996894914168121,0.04339059343680572,0.15848931924611132,0.1439558713668522,0.07643222184115707,0.19952623149688795
30.0,0.03859006912673689,0.00564991387141732,0.11220184543019635,0.06279310599578417,0.015310944053651965,0.12589254117941673,0.10018096892215969,0.0425071084010298,0.15848931924611132,0.14421827950716912,0.07526095124079936,0.19952623149688795
30.5,0.039107387061206256,0.005410067049060942,0.11220184543019635,0.06342534906673242,0.014860060488964686,0.12589254117941673,0.10066417614111695,0.04166036524646498,0.15848931924611132,0.1444778220779338,0.07412901055488356,0.19952623149688795
31.0,0.03961861104945154,0.005186660086811149,0.11220184543019635,0.06404870748230553,0.014433812149358426,0.12589254117941673,0.10113918294978433,0.0408482753518679,0.15848931924611132,0.14473442798192707,0.07303448390227928,0.19952623149688795
31.5,0.04012375291991377,0.004978331608186666,0.11220184543019635,0.06466322186387292,0.014030498013948577,0.12589254117941673,0.10160606776822935,0.04006889549372174,0.15848931924611132,0.14498803996075124,0.07197557440690955,0.19952623149688795
32.0,0.040622833545591173,0.004783847737884174,0.11220184543019635,0.06526894196285576,0.013648555149611476,0.12589254117941673,0.10206491636443618,0.039320416009154736,0.15848931924611132,0.14523861301546095,0.07095059532482963,0.19952623149688795
32.5,0.04111588183733027,0.004602089008892575,0.11220184543019635,0.06586592560552042,0.013286546014935683,0.12589254117941673,0.10251582079355578,0.03860115005417089,0.15848931924611132,0.14548611300586667,0.06995796193737673,0.19952623149688795
33.0,0.041602933825818804,0.004432038716952856,0.11220184543019635,0.06645423773849525,0.012943147054011487,0.12589254117941673,0.1029588784565833,0.037909523844345094,0.15848931924611132,0.1457305154068364,0.06899618413568386,0.19952623149688795
33.5,0.04208403182531123,0.004272772552310087,0.11220184543019635,0.06703394956542798,0.012617138437696839,0.12589254117941673,0.10339419126461703,0.03724406777787993,0.15848931924611132,0.14597180420278894,0.06806385962992521,0.19952623149688795
34.0,0.04255922367258892,0.00412344935973059,0.11220184543019635,0.0676051377661687,0.012307394826855878,0.12589254117941673,0.10382186489659914,0.03660340835210875,0.15848931924611132,0.14620997090402554,0.06715966772378351,0.19952623149688795
34.5,0.04302856203510795,0.003983302896070634,0.11220184543019635,0.0681678837907208,0.012012877046803186,0.12589254117941673,0.10424200813993935,0.035986260794361825,0.15848931924611132,0.14644501367064908,0.0662823636009189,0.19952623149688795
35.0,0.043492103782711886,0.00385163447064575,0.11220184543019635,0.068722273220966,0.011732624575084774,0.12589254117941673,0.10465473230472096,0.035391422336765795,0.15848931924611132,0.14667693653163316,0.06543077307578309,0.19952623149688795
35.5,0.043949909417691474,0.003727806367574637,0.11220184543019635,0.06926839519384936,0.011465748756026291,0.12589254117941673,0.10506015070331277,0.034817766072173045,0.15848931924611132,0.14690574868816086,0.0646037877660509,0.19952623149688795
36.0,0.04440204255835258,0.003611235961428707,0.11220184543019635,0.06980634188032044,0.011211426665390748,0.12589254117941673,0.10545837818818365,0.03426423533514837,0.15848931924611132,0.14713146389169945,0.06380036064831007,0.19952623149688795
36.5,0.04484856947161333,0.003501390448140615,0.11220184543019635,0.07033620801486981,0.010968895557190517,0.12589254117941673,0.10584953074156715,0.03372983855788771,0.15848931924611132,0.14735409988844328,0.06301950196253149,0.19952623149688795
37.0,0.045289558650488226,0.00339778212241411,0.11220184543019635,0.07085809047099122,0.010737447832348559,0.12589254117941673,0.10623372511136078,0.033213644556206165,0.15848931924611132,0.14757367792276885,0.06226027543429208,0.19952623149688795
37.5,0.04572508043263467,0.003299964141007225,0.11220184543019635,0.07137208787833871,0.010516426475635504,0.12589254117941673,0.1066110784882906,0.032714778205393966,0.15848931924611132,0.14779022229322192,0.061521794786794405,0.19952623149688795
38.0,0.046155206656432045,0.003207526718381873,0.11220184543019635,0.07187830027774436,0.010305220913239321,0.12589254117941673,0.10698170821993748,0.03223241646987596,0.15848931924611132,0.14800375995532253,0.06080322051746544,0.19952623149688795
38.5,0.04658001035134301,0.003120093707455777,0.11220184543019635,0.07237682881061865,0.010103263248553922,0.12589254117941673,0.10734573155771471,0.03176578475428226,0.15848931924611132,0.1482143201661399,0.06010375691636088,0.19952623149688795
39.0,0.046999565459562374,0.0030373195236700974,0.11220184543019635,0.07286777543957879,0.009910024838389403,0.12589254117941673,0.10770326543332437,0.03131415354680429,0.15848931924611132,0.14842193416617244,0.05942264930578522,0.19952623149688795
39.5,0.04741394658620203,0.0029588863753961907,0.11220184543019635,0.07335124269743952,0.00972501317588632,0.12589254117941673,0.10805442626159999,0.03087683532861777,0.15848931924611132,0.14862663489457706,0.05875918148249208,0.19952623149688795
40.0,0.047823228775481244,0.002884501767932435,0.11220184543019635,0.07382733346196566,0.009547769050025254,0.12589254117941673,0.10839932976698094,0.030453181725747576,0.15848931924611132,0.1488284567342372,0.05811267334557903,0.19952623149688795
40.5,0.04822748731060204,0.002813896252060783,0.11220184543019635,0.07429615075402284,0.009377863954818775,0.12589254117941673,0.10873809083116329,0.030042580882060493,0.15848931924611132,0.14902743528355727,0.05748247869476111,0.19952623149688795
41.0,0.04862679753517843,0.0027468213914065465,0.11220184543019635,0.07475779755697816,0.009214897724105482,0.12589254117941673,0.10907082335973184,0.029644455034139594,0.15848931924611132,0.14922360715220764,0.05686798318511651,0.19952623149688795
41.5,0.04902123469426809,0.0026830479257297047,0.11220184543019635,0.0752123766553986,0.009058496370379641,0.12589254117941673,0.10939764016581419,0.029258258270641633,0.15848931924611132,0.1494170097783554,0.05626860242566389,0.19952623149688795
42.0,0.04941087379321812,0.002622364109819996,0.11220184543019635,0.07565999049127142,0.008908310108322335,0.12589254117941673,0.1097186528690018,0.028883474460393636,0.15848931924611132,0.14960768126518087,0.05568378021027134,0.19952623149688795
42.5,0.04979578947268867,0.0025645742099135033,0.11220184543019635,0.0761007410361321,0.00876401154568496,0.12589254117941673,0.11003397180796717,0.028519615334968055,0.15848931924611132,0.14979566023471713,0.05511298687042268,0.19952623149688795
43.0,0.050176055898356935,0.002509497141532,0.11220184543019635,0.07653472967763003,0.00862529402594231,0.12589254117941673,0.11034370596536931,0.028166218712806904,0.15848931924611132,0.1499809856972586,0.05455571774029372,0.19952623149688795
43.5,0.05055174666393323,0.00245696523439999,0.11220184543019635,0.07696205711919575,0.0084918701087062,0.12589254117941673,0.11064796290378445,0.02782284685316035,0.15848931924611132,0.15016369693477227,0.054011491725425055,0.19952623149688795
44.0,0.05092293470623914,0.0024068231116462615,0.11220184543019635,0.07738282329159295,0.00836347017529335,0.12589254117941673,0.11094684871152766,0.02748908492918064,0.15848931924611132,0.1503438333969066,0.05347984996703516,0.19952623149688795
44.5,0.05128969223120501,0.0023589266718709615,0.11220184543019635,0.07779712727524789,0.0082398411480936,0.12589254117941673,0.11124046795734696,0.02716453961047902,0.15848931924611132,0.15052143460834136,0.05296035459469883,0.19952623149688795
45.0,0.051652090649746144,0.0023131421638774305,0.11220184543019635,0.07820506723234918,0.008120745313503241,0.12589254117941673,0.11152892365307411,0.02684883774632539,0.15848931924611132,0.1506965400863514,0.052452587560734905,0.19952623149688795
45.5,0.052010200522565685,0.0022693453449484724,0.11220184543019635,0.07860674034779849,0.008005959239188266,0.12589254117941673,0.11181231722340747,0.026541625141456276,0.15848931924611132,0.1508691892675714,0.0519561495502087,0.19952623149688795
46.0,0.05236409151301892,0.0022274207145062163,0.11220184543019635,0.07900224277817854,0.007895272777337568,0.12589254117941673,0.11209074848208621,0.02624256541716607,0.15848931924611132,0.15103942144305252,0.0514706589609614,0.19952623149688795
46.5,0.05271383234724811,0.0021872608158470274,0.11220184543019635,0.07939166960797678,0.007788488146368047,0.12589254117941673,0.11236431561378699,0.025951338950998076,0.15848931924611132,0.15120727570079337,0.05099575094854147,0.19952623149688795
47.0,0.053059490780868836,0.002148765599401139,0.11220184543019635,0.07977511481237202,0.00768541908426243,0.12589254117941673,0.11263311516114169,0.025667641888930934,0.15848931924611132,0.15137279087501157,0.05053107653133239,0.19952623149688795
47.5,0.0534011335715533,0.0021118418416411757,0.11220184543019635,0.0801526712259534,0.007585890067365774,0.12589254117941673,0.11289724201633332,0.025391185224481534,0.15848931924611132,0.15153600550149088,0.05007630175155297,0.19952623149688795
48.0,0.053738826456913316,0.0020764026143648417,0.11220184543019635,0.0805244305167969,0.007489735589046048,0.12589254117941673,0.11315678941678083,0.025121693939620705,0.15848931924611132,0.15169695777841072,0.049631106888153684,0.19952623149688795
48.5,0.054072634137142056,0.002042366799612669,0.11220184543019635,0.08089048316537681,0.007396799493145122,0.12589254117941673,0.11341184894447073,0.024858906202829073,0.15848931924611132,0.15185568553211637,0.04919518571794899,0.19952623149688795
49.0,0.0544026202619204,0.0020096586459596817,0.11220184543019635,0.08125091844783616,0.007306934357615015,0.12589254117941673,0.11366251052853744,0.024602572620012024,0.15848931924611132,0.15201222618734855,0.04876824482161616,0.19952623149688795
49.5,0.05472884742114036,0.0019782073623466063,0.11220184543019635,0.08160582442318112,0.007220000924156323,0.12589254117941673,0.11390886245073237,0.02435245553434819,0.15848931924611132,0.1521666167414918,0.04835000293145199,0.19952623149688795
50.0,0.05505137713903843,0.0019479467459974859,0.11220184543019635,0.08195528792400589,0.007135867570055971,0.12589254117941673,0.11415099135345678,0.02410832837146899,0.15848931924611132,0.1523188937424468,0.047940190318022505,0.19952623149688795
50.5,0.05537026987136929,0.0019188148413116662,0.11220184543019635,0.08229939455038801,0.007054409818764474,0.12589254117941673,0.11438898225006451,0.023869975026660765,0.15848931924611132,0.15246909326976887,0.047538548213059396,0.19952623149688795
51.0,0.055685585005284234,0.0018907536269232106,0.11220184543019635,0.082638228666627,0.00697550988606252,0.12589254117941673,0.11462291853716987,0.023637189291049177,0.15848931924611132,0.1526172509187507,0.047144828266159004,0.19952623149688795
51.5,0.05599738086161063,0.001863708728394173,0.11220184543019635,0.08297187340052882,0.006899056258946336,0.12589254117941673,0.11485288200872122,0.0234097743139693,0.15848931924611132,0.15276340178715458,0.04675879203302451,0.19952623149688795
52.0,0.05630571469925576,0.0018376291542531828,0.11220184543019635,0.08330041064496486,0.006824943304614315,0.12589254117941673,0.11507895287162306,0.02318754209894739,0.15848931924611132,0.15290758046433267,0.04638021049316085,0.19952623149688795
52.5,0.05661064272148623,0.001812467053310519,0.11220184543019635,0.08362392106145948,0.006753070907166072,0.12589254117941673,0.11530120976271226,0.022970313030924006,0.15848931924611132,0.15304982102249318,0.04600886359508756,0.19952623149688795
53.0,0.05691222008385584,0.0017881774913781666,0.11220184543019635,0.0839424840855814,0.006683344129832496,0.12589254117941673,0.11551972976690988,0.02275791543253327,0.15848931924611132,0.15319015700989638,0.04564453982727645,0.19952623149688795
53.5,0.057210500903577495,0.0017647182457005805,0.11220184543019635,0.08425617793393546,0.006615672900742975,0.12589254117941673,0.11573458843639178,0.022550185147422887,0.15848931924611132,0.15332862144578566,0.045287035813153194,0.19952623149688795
54.0,0.05750553827015411,0.0017420496155612082,0.11220184543019635,0.08456507961257032,0.006549971720406426,0.12589254117941673,0.11594585981063096,0.022346965148755022,0.15848931924611132,0.1534652468168724,0.044936155928620734,0.19952623149688795
54.5,0.05779738425710095,0.001720134247673214,0.11220184543019635,0.08486926492663222,0.006486159389237284,0.12589254117941673,0.11615361643718332,0.022148105171170038,0.15848931924611132,0.15360006507521726,0.04459171194067421,0.19952623149688795
55.0,0.05808608993460881,0.0016989369750918509,0.11220184543019635,0.08516880849111326,0.00642415875359799,0.12589254117941673,0.11635792939309893,0.021953461364625455,0.15848931924611132,0.15373310763735787,0.04425352266577869,0.19952623149688795
55.5,0.05837170538301088,0.0016784246685023017,0.11220184543019635,0.08546378374255553,0.00636389646895723,0.12589254117941673,0.11655886830685278,0.021762895968641845,0.15848931924611132,0.1538644053845529,0.043921413646774723,0.19952623149688795
56.0,0.05865427970693162,0.001658566098841598,0.11220184543019635,0.08575426295158425,0.006305302778879144,0.12589254117941673,0.11675650138069965,0.021576277005596882,0.15848931924611132,0.15399398866402145,0.043595216847163484,0.19952623149688795
56.5,0.058933861050006135,0.0016393318103078633,0.11220184543019635,0.08604031723615715,0.00624831130866447,0.12589254117941673,0.1169508954133663,0.021393477991809552,0.15848931924611132,0.15412188729106904,0.04327477036170261,0.19952623149688795
57.0,0.05921049661007069,0.0016206940028955432,0.11220184543019635,0.08632201657542585,0.006192858872560857,0.12589254117941673,0.11714211582300404,0.02121437766524873,0.15848931924611132,0.15424813055200023,0.04295991814231895,0.19952623149688795
57.5,0.059484232654735514,0.0016026264236724747,0.11220184543019635,0.0865994298241156,0.006138885293547237,0.12589254117941673,0.11733022667033267,0.021038859728785393,0.15848931924611132,0.1543727472077295,0.04265050973841027,0.19952623149688795
58.0,0.059755114537259346,0.0015851042660844183,0.11220184543019635,0.08687262472733998,0.0060863332347773115,0.12589254117941673,0.11751529068191101,0.020866812607985775,0.15848931924611132,0.15449576549800906,0.042346400050672806,0.19952623149688795
