k,h=0.1,h=0.05
147.0,0.9999995789536266,0.9993566560536208
148.0,0.9999996190074979,0.9993880004264849
149.0,0.999999655152098,0.9994178185566245
150.0,0.9999996879770545,0.9994461846772992
151.0,0.9999997175566676,0.9994731694177534
152.0,0.999999744465705,0.9994988399804776
153.0,0.9999997686635136,0.9995232603035692
154.0,0.9999997907329916,0.9995464912220469
155.0,0.9999998105169066,0.9995685906143433
156.0,0.9999998286296031,0.9995896135492067
157.0,0.99999984479098,0.9996096124177187
158.0,0.9999998596714023,0.9996286370671884
159.0,0.9999998728566957,0.9996467349199571
160.0,0.9999998851000599,0.999663951095571
161.0,0.999999895836681,0.9996803285175134
162.0,0.9999999059327215,0.999695908024834
163.0,0.9999999146501349,0.999710728467837
164.0,0.999999923002693,0.9997248268102483
165.0,0.9999999300495952,0.9997382382147838
166.0,0.999999936992773,0.9997509961368467
167.0,0.9999999426510398,0.9997631324008067
168.0,0.9999999484625643,0.9997746772861401
169.0,0.9999999529585264,0.9997856595951602
170.0,0.9999999578708586,0.9997961067324431
171.0,0.9999999613843543,0.9998060447646694
172.0,0.9999999655939874,0.9998154984941129
173.0,0.9999999682655566,0.9998244915111776
174.0,0.9999999719408759,0.9998330462626721
175.0,0.9999999738773813,0.9998411840975553
176.0,0.9999999771653995,0.9998489253306675
177.0,0.9999999784443012,0.999856289282133
178.0,0.9999999814765391,0.9998632943371771
179.0,0.9999999821489933,0.9998699579795715
180.0,0.9999999850467404,0.9998762968481273
181.0,0.9999999851396452,0.9998823267645117
182.0,0.9999999880188113,0.9998880627869771
183.0,0.9999999875358829,0.99989351923282
184.0,0.9999999905116347,0.9998987097298797
185.0,0.999999989433556,0.9999036472338602
186.0,0.9999999926249235,0.9999083440781081
187.0,0.9999999909085713,0.9999128119859686
188.0,0.9999999944432092,0.9999170621193363
189.0,0.9999999920199294,0.9999211050861657
190.0,0.9999999960392233,0.9999249509882789
191.0,0.9999999928120847,0.9999286094241024
192.0,0.9999999974768063,0.9999320895362073
193.0,0.9999999933167235,0.9999354000092986
194.0,0.9999999988134617,0.9999385491179615
195.0,0.9999999935540311,0.9999415447198814
196.0,1.0000000001026554,0.9999443943042714
197.0,0.9999999935335,0.999947104980255
198.0,1.0000000013959554,0.9999496835264576
199.0,0.9999999932543089,0.9999521363744345
200.0,1.0000000027450935,0.9999544696599215
201.0,0.9999999927052902,0.9999566892011411
202.0,1.0000000042040353,0.9999588005522249
203.0,0.9999999918644831,0.9999608089761792
204.0,1.0000000058311387,0.9999627195010133
205.0,0.9999999906982553,0.9999645368870943
206.0,1.0000000076914877,0.9999662656865407
207.0,0.9999999891599577,0.9999679102046398
208.0,1.000000009859496,0.9999694745631011
209.0,0.9999999871880585,0.9999709626551495
210.0,1.0000000124218844,0.9999723782132695
211.0,0.9999999847036816,0.9999737247575262
212.0,1.0000000154811481,0.999975005668478
213.0,0.9999999816074518,0.9999762241282067
214.0,1.0000000191596576,0.9999773831991281
215.0,0.9999999777755203,0.999978485757142
216.0,1.0000000236045534,0.9999795345771276
217.0,0.9999999730546095,0.9999805322575459
218.0,1.0000000289936313,0.9999814813134738
219.0,0.9999999672558831,0.9999823840919043
220.0,1.0000000355424545,0.9999832428732512
221.0,0.999999960147392,0.9999840597764991
222.0,1.000000043512976,0.9999848368701922
223.0,0.9999999514447965,0.9999855760664877
224.0,1.000000053224016,0.9999862792427385
225.0,0.9999999407999927,0.999986948123388
226.0,1.0000000650640168,0.9999875844133645
227.0,0.9999999277871885,0.9999881896666368
228.0,1.0000000795065782,0.9999887654327525
229.0,0.9999999118858716,0.99998931311074
230.0,1.0000000971294023,0.9999898341102575
231.0,0.9999998924599892,0.9999903296893797
232.0,1.0000001186374021,0.999990801131968
233.0,0.999999868732506,0.999991249567721
234.0,1.0000001448908975,0.9999916761675389
235.0,0.9999998397543223,0.9999920819440385
236.0,1.000000176940028,0.9999924679668655
237.0,0.9999998043663104,0.9999928351416788
238.0,1.0000002160667583,0.999993184447564
239.0,0.9999997611529494,0.9999935166922772
240.0,1.000000263836157,0.999993832774133
241.0,0.9999997083857041,0.9999941334110605
242.0,1.000000322158999,0.9999944194295852
243.0,0.9999996439538835,0.9999946914649877
244.0,1.000000393368197,0.9999949502802684
245.0,0.9999995652802132,0.9999951964344108
246.0,1.0000004803121165,0.9999954306345199
247.0,0.9999994692177437,0.9999956533688709
248.0,1.0000005864685115,0.9999958652957435
249.0,0.9999993519239726,0.9999960668375869
250.0,1.000000716083633,0.9999962586104378
251.0,0.9999992087071434,0.9999964409751433
252.0,1.0000008743420792,0.9999966145116569
253.0,0.9999990338385747,0.9999967795228314
254.0,1.0000010675741775,0.9999969365583367
255.0,0.9999988203235113,0.9999970858660593
256.0,1.000001303509197,0.9999972279708815
257.0,0.9999985596213321,0.9999973630682027
258.0,1.0000015915845157,0.9999974916633659
259.0,0.9999982413039223,0.999997613901237
260.0,1.0000019433231127,0.9999977302726729
261.0,0.9999978526385445,0.9999978408734546
262.0,1.0000023727944816,0.9999979461848613
263.0,0.9999973780785221,0.9999980462545466
264.0,1.0000028971774022,0.9999981415590249
265.0,0.9999967986413629,0.9999982320982987
266.0,1.00000353744708,0.9999983183488824
267.0,0.9999960911494442,0.9999984002631277
268.0,1.0000043192141352,0.9999984783223137
269.0,0.999995227302886,0.9999985524306648
270.0,1.0000052737490024,0.9999986230790376
271.0,0.9999941725475231,0.9999986901225715
272.0,1.000006439232706,0.9999987540666089
273.0,0.9999928846926892,0.9999988147157554
274.0,1.0000078622840425,0.9999988725948928
275.0,0.9999913122235176,0.9999989274561389
276.0,1.0000095998242435,0.9999989798491639
277.0,0.9999893922402375,0.9999990294711185
278.0,1.0000117213536912,0.9999990769019578
279.0,0.9999870479420213,0.9999991217808375
280.0,1.0000143117317357,0.9999991647237969
281.0,0.999984185554709,0.999999205308388
282.0,1.0000174745707746,0.999999244192895
283.0,0.999980690579482,0.9999992808890414
284.0,1.0000213363803074,0.9999993161039391
285.0,0.9999764232123723,0.9999993492786008
286.0,1.00002605162666,0.9999993811760367
287.0,0.999971212751303,0.9999994111609588
288.0,1.0000318089106581,0.9999994400599062
289.0,0.99996485076681,0.9999994671549368
290.0,1.0000388385102024,0.9999994933443841
291.0,0.9999570827630835,0.9999995178204727
292.0,1.000047421589208,0.9999995415623135
293.0,0.9999475979954805,0.9999995636642204
294.0,1.0000579014409179,0.9999995851958724
295.0,0.9999360170367816,0.9999996051446159
296.0,1.0000706972147977,0.9999996246813952
297.0,0.9999218765942028,0.9999996426764624
298.0,1.000086320675304,0.9999996604137362
299.0,0.9999046109688903,0.9999996766350772
300.0,1.0001053966617124,0.999999692750218
301.0,0.9998835294148566,0.999999707360046
302.0,1.0001286880656617,0.9999997220142048
303.0,0.9998577884896006,0.9999997351586177
304.0,1.0001571263229188,0.9999997484983361
305.0,0.9998263582872806,0.9999997603087778
306.0,1.0001918486351737,0.9999997724674525
307.0,0.9997879811990661,0.9999997830620274
308.0,1.000234243404966,0.9999997941612451
309.0,0.9997411215440783,0.9999998036458987
310.0,1.0002860056925393,0.9999998137966514
311.0,0.9996839040457193,0.9999998222662301
312.0,1.000349204900065,0.9999998315700253
313.0,0.9996140386768938,0.9999998391092247
314.0,1.0004263673714577,0.9999998476591002
315.0,0.9995287288447752,0.9999998543433124
316.0,1.0005205771832024,0.9999998622247669
317.0,0.999424559208014,0.9999998681208339
318.0,1.0006355991151785,0.9999998754126818
319.0,0.9992973585877313,0.9999998805795641
320.0,1.0007760286566414,0.9999998873547239
321.0,0.9991420324123078,0.9999998918440904
322.0,1.0009474749525036,0.9999998981703137
323.0,0.99895235788005,0.999999902027058
324.0,1.0011567838656912,0.9999999079676068
325.0,0.9987207334771294,0.9999999112302965
326.0,1.001412309865698,0.9999999168445765
327.0,0.9984378725801585,0.9999999195458382
328.0,1.001724247301251,0.999999924889992
329.0,0.9980924285141571,0.9999999270568385
330.0,1.002105033832625,0.9999999321843076
331.0,0.9976705355141449,0.9999999338384072
332.0,1.0025698414488378,0.9999999388004664
333.0,0.9971552464073629,0.9999999399583602
334.0,1.0031371736427646,0.9999999448046301
335.0,0.996525843307117,0.999999945477897
336.0,1.0038295910283959,0.9999999502568401
337.0,0.9957569919479489,0.9999999504522127
338.0,1.0046745920153402,0.9999999552116186
339.0,0.9948177031827788,0.9999999549310506
340.0,1.005705680138724,0.9999999597185133
341.0,0.993670056197865,0.9999999589591991
342.0,1.0069636552614434,0.9999999638225933
343.0,0.9922676266466562,0.9999999625769397
344.0,1.008498172012577,0.9999999675648992
345.0,0.9905535484586298,0.9999999658204497
346.0,1.0103696152315063,0.9999999709828541
347.0,0.9884581196283186,0.9999999687221642
348.0,1.0126513483053396,0.9999999741106376
349.0,0.9858958386444621,0.9999999713111004
350.0,1.0154323951029387,0.9999999769795275
351.0,0.9827617278601517,0.9999999736131476
352.0,1.018820617925635,0.9999999796182126
353.0,0.9789267611432042,0.9999999756513264
354.0,1.0229464494178109,0.9999999820530799
355.0,0.9742321633514652,0.9999999774460183
356.0,1.0279672204664088,0.999999984308478
357.0,0.9684822861740602,0.9999999790151705
358.0,1.034072089974634,0.999999986406961
359.0,0.9614356867160855,0.9999999803744744
360.0,1.041487511379605,0.9999999883695135
361.0,0.9527939417200699,0.999999981537523
362.0,1.0504830406479253,0.9999999902157612
363.0,0.9421876261118729,0.9999999825159469
364.0,1.0613770613106346,0.9999999919641666
365.0,0.9291587851187201,0.9999999833195302
366.0,1.0745416087417194,0.9999999936322135
367.0,0.9131391730836155,0.9999999839563088
368.0,1.0904048134744768,0.9999999952365826
369.0,0.8934236043288492,0.9999999844326506
370.0,1.1094483869858562,0.9999999967933175
371.0,0.8691381370489167,0.9999999847533189
372.0,1.1321957941410672,0.9999999983179856
373.0,0.8392038326229858,0.9999999849215203
374.0,1.1591839461278426,0.9999999998258335
375.0,0.8022991376564509,0.9999999849389369
376.0,1.190906992402276,1.00000000133194
377.0,0.7568286432263792,0.9999999848057429
378.0,1.2277148020059754,1.0000000028513656
379.0,0.70091487661466,0.9999999845206063
380.0,1.2696414444769586,1.000000004399305
381.0,0.6324452860033442,0.9999999840806758
382.0,1.316133093720057,1.0000000059912373
383.0,0.5492306406703299,0.9999999834815521
384.0,1.3656483625238949,1.000000007643082
385.0,0.4493612231622698,0.9999999827172439
386.0,1.4151355053799706,1.0000000093713575
387.0,0.33186662452085897,0.9999999817801082
388.0,1.4594817389899686,1.0000000111933467
389.0,0.19774558302981612,0.9999999806607734
390.0,1.4912101924743715,1.0000000131272693
391.0,0.05124605389680001,0.9999999793480465
392.0,1.5009341716457327,1.0000000151924646
393.0,-0.09912778929682584,0.9999999778288
394.0,1.4791433500641924,1.0000000174095847
395.0,-0.24087212929181176,0.9999999760878415
396.0,1.4193650476719157,1.0000000198008006
397.0,-0.35991854746796853,0.9999999741077614
398.0,1.3214730660160316,1.0000000223900243
399.0,-0.44488214710592444,0.999999971868759
400.0,1.1929126116321314,1.0000000252031482
401.0,-0.4909077245776966,0.9999999693484442
402.0,1.0465329879065817,1.0000000282683037
403.0,-0.5006473859517158,0.9999999665216137
404.0,0.8962739497041813,1.0000000316161421
405.0,-0.4820539945945462,0.9999999633599994
406.0,0.7533879400443603,1.0000000352801421
407.0,-0.444895084226531,0.9999999598319851
408.0,0.6248225960052677,1.0000000392969435
409.0,-0.3980112203212299,0.9999999559022906
410.0,0.5135377656407027,1.0000000437067142
411.0,-0.3480478745409384,0.999999951531619
412.0,0.4197007261380221,1.000000048553552
413.0,-0.29933746921749055,0.9999999466762636
414.0,0.34191264819901757,1.0000000538859255
415.0,-0.25433579137738005,0.9999999412876708
416.0,0.2781081509684299,1.000000059757158
417.0,-0.21418298991070986,0.9999999353119546
418.0,0.22609668235286967,1.0000000662259623
419.0,-0.17918759539433082,0.9999999286893579
420.0,0.18383752440536302,1.000000073357026
421.0,-0.1491793375891567,0.9999999213536548
422.0,0.14955076193482375,1.0000000812216598
423.0,-0.1237422712812492,0.9999999132314882
424.0,0.12173987773820545,1.0000000898985102
425.0,-0.10235841529995075,0.9999999042416363
426.0,0.09917274564167186,1.0000000994743456
427.0,-0.08449091286723792,0.9999998942942008
428.0,0.08084682019679644,1.0000001100449245
429.0,-0.06962879049506526,0.9999998832897071
430.0,0.06595142840462224,1.0000001217159524
431.0,-0.057308422995862814,0.9999998711181104
432.0,0.05383289273619513,1.0000001346041398
433.0,-0.047121440516693126,0.9999998576576946
434.0,0.04396451860158286,1.0000001488383683
435.0,-0.03871511257555034,0.9999998427738556
436.0,0.03592172409812529,1.0000001645609802
437.0,-0.03178884180836165,0.9999998263177549
438.0,0.02936184964374955,1.0000001819292017
439.0,-0.026088895522512166,0.9999998081248314
440.0,0.024007944445330203,1.0000002011167148
441.0,-0.021402582912744137,0.9999997880131558
442.0,0.019635813751714,1.0000002223153948
443.0,-0.017552533198739735,0.9999997657816114
444.0,0.01606368882762748,1.0000002457372281
445.0,-0.014391403852964408,0.9999997412078826
446.0,0.013143985556062774,1.0000002716164331
447.0,-0.01179715961301145,0.9999997140462319
448.0,0.01075671903847351,1.0000003002118019
449.0,-0.00966895720621128,0.9999996840250427
450.0,0.008804229850540145,1.0000003318092876
451.0,-0.00792361412875548,0.9999996508441029
452.0,0.007206950292616767,1.0000003667248651
453.0,-0.0064926120967361755,0.999999614171603
454.0,0.0058999970709017946,1.0000004053076899
455.0,-0.005319574675643146,0.9999995736408176
456.0,0.004830422560827216,1.00000044794359
457.0,-0.004358156759900932,0.9999995288464385
458.0,0.003954992502778256,1.0000004950589239
459.0,-0.0035702866524846876,0.9999994793405216
460.0,0.003238385782925136,1.0000005471248445
461.0,-0.0029247069243954708,0.9999994246280072
462.0,0.0026517336159273203,1.0000006046620107
463.0,-0.0023957665394439744,0.9999993641617695
464.0,0.0021714323685762217,1.0000006682457934
465.0,-0.0019624230894349903,0.9999992973371455
466.0,0.0017781775298128342,1.0000007385120295
467.0,-0.0016074199665379297,0.9999992234858881
468.0,0.0014561767767154832,1.0000008161633804
469.0,-0.0013166087013558423,0.9999991418694835
470.0,0.0011925083447498176,1.0000009019763585
471.0,-0.0010783914476363383,0.9999990516717663
472.0,0.0009765974695996828,1.000000996809092
473.0,-0.0008832627022399275,0.9999989519907577
474.0,0.0007997888985514637,1.0000011016099064
475.0,-0.000723432854986084,0.9999988418296457
476.0,0.0006549976565351121,1.0000012174268078
477.0,-0.0005925191280650748,0.9999987200868167
478.0,0.0005364236151386725,1.0000013454179624
479.0,-0.00048529195509631605,0.9999985855448394
480.0,0.000439318122463073,1.0000014868632783
481.0,-0.00039746693068624635,0.9999984368582906
482.0,0.00035979314033362587,1.000001643177205
483.0,-0.0003255341928402874,0.9999982725403
484.0,0.00029466510726342676,1.0000018159228765
485.0,-0.00026661853689268974,0.9999980909476827
486.0,0.00024132718279604585,1.0000020068277438
487.0,-0.00021836474809531182,0.9999978902645056
488.0,0.00019764469654434132,1.000002217800848
489.0,-0.00017884362147165797,0.9999976684839289
490.0,0.0001618695752418215,1.0000024509519116
491.0,-0.00014647494677517145,0.999997423388137
492.0,0.00013257029490478065,1.0000027086124341
493.0,-0.00011996440277083355,0.99999715252616
494.0,0.00010857453605902751,1.0000029933590073
495.0,-9.825185324500413e-05,0.9999968531893632
496.0,8.892223472469347e-05,1.0000033080390807
497.0,-8.046898773283112e-05,0.9999965223843608
498.0,7.28271421265299e-05,1.0000036557994352
499.0,-6.59046200660512e-05,0.9999961568030807
500.0,5.964534942953046e-05,1.00000404011765
501.0,-5.397626169368682e-05,0.9999957527896834
502.0,4.8849514403427805e-05,1.0000044648368778
503.0,-4.420683606801275e-05,0.9999953063040022
504.0,4.000775634095423e-05,1.0000049342042745
505.0,-3.620560492393539e-05,0.9999948128811401
506.0,3.276637318700157e-05,1.0000054529134699
507.0,-2.965254501357744e-05,0.9999942675868198
508.0,2.6835688329600925e-05,1.0000060261515018
509.0,-2.428555137849088e-05,0.9999936649680381
510.0,2.1978460096301595e-05,1.0000066596506847
511.0,-1.9889955969772204e-05,0.9999929989985346
512.0,1.800038978027746e-05,1.0000073597459298
513.0,-1.628994281652316e-05,0.999992263018525
514.0,1.4742348144525434e-05,1.0000081334380913
515.0,-1.3341516654983835e-05,0.9999914496681005
516.0,1.2074009214315336e-05,1.0000089884639705
517.0,-1.092674396846047e-05,0.9999905508136242
518.0,9.888636541876491e-06,1.0000099333736794
519.0,-8.949036217111702e-06,0.9999895574663891
520.0,8.098813281404308e-06,1.0000109776161359
521.0,-7.329286678986154e-06,0.9999884596927247
522.0,6.632945201918432e-06,1.0000121316335455
523.0,-6.002706437794878e-06,0.9999872465146524
524.0,5.432396707862541e-06,1.000013406965815
525.0,-4.916232998409168e-06,0.9999859058000963
526.0,4.449145274311329e-06,1.0000148163659408
527.0,-4.026407902525637e-06,0.9999844241415498
528.0,3.643860451414082e-06,1.0000163739275252
529.0,-3.297638467786618e-06,0.9999827867219867
530.0,2.9843305829728653e-06,1.0000180952256967
531.0,-2.700774132437851e-06,0.9999809771666733
532.0,2.4441742976491123e-06,1.0000199974728425
533.0,-2.211940467705628e-06,0.9999789773793992
534.0,2.00178522557186e-06,1.0000220996907077
535.0,-1.8115842240200737e-06,0.9999767673614888
536.0,1.6394677244003651e-06,1.0000244229005832
537.0,-1.4836912167108845e-06,0.9999743250117826
538.0,1.3427290407902629e-06,1.0000269903334844
539.0,-1.2151457691370873e-06,0.9999716259055864
540.0,1.0996995916469974e-06,1.0000298276624169
541.0,-9.952060926755262e-07,0.9999686430503758
542.0,9.006581750248587e-07,1.0000329632590534
543.0,-8.150746199075841e-07,0.9999653466158128
544.0,7.376431181740147e-07,1.0000364284773864
545.0,-6.675461050962552e-07,0.9999617036353707
546.0,6.041338080312032e-07,1.000040257967188
547.0,-5.467194164855461e-07,0.9999576776765815
548.0,4.947898649536699e-07,1.000044490020412
549.0,-4.4776149245821417e-07,0.9999532284766041
550.0,4.0523752636395626e-07,1.000049166953994
551.0,-3.6671402002891347e-07,0.9999483115394657
552.0,3.3189469546233904e-07,1.0000543355328777
553.0,-3.003351029672634e-07,0.9999428776909429
554.0,2.718276568286515e-07,1.0000600474374877
555.0,-2.4596958637958813e-07,0.9999368725866247
556.0,2.226337274525264e-07,1.000066359780318
557.0,-2.0144285080223816e-07,0.9999302361682308
558.0,1.8234514917623433e-07,1.000073335676796
559.0,-1.64973827616942e-07,0.9999229020627391
560.0,1.4935037820957318e-07,1.0000810448761128
561.0,-1.3510375643613446e-07,0.9999147969183007
562.0,1.2232962327174127e-07,1.0000895644583263
563.0,-1.1063783477469356e-07,0.9999058396702888
564.0,1.0020205386865646e-07,1.0000989796046806
565.0,-9.05974260090526e-08,0.9998959407301246
566.0,8.208256702526722e-08,1.0001093844488351
567.0,-7.418091395150871e-08,0.9998850010887452
568.0,6.724638313440387e-08,1.0001208830174857
569.0,-6.073163822904315e-08,0.9998729113257263
570.0,5.510005475092887e-08,1.00013359026976
571.0,-4.9711627886060585e-08,0.9998595505141143
572.0,4.515772867946756e-08,1.0001476332457426
573.0,-4.068008255801116e-08,0.9998447850099825
574.0,3.7021711836891504e-08,1.000163152335575
575.0,-3.327574046475429e-08,0.9998284671145565
576.0,3.036656352248567e-08,1.0001803026817662
577.0,-2.720242794468279e-08,0.9998104335954742
578.0,2.4926077785554693e-08,1.0001992557286765
579.0,-2.221721251183372e-08,0.999790504052322
580.0,2.0482635184467042e-08,1.000220200934589
581.0,-1.8120685558847983e-08,0.9997684791100179
582.0,1.6858498007025597e-08,1.000243347663395
583.0,-1.4748986014284654e-08,0.9997441384218698
584.0,1.3908700760662148e-08,1.0002689272746932
585.0,-1.1967245900842615e-08,0.9997172384622126
586.0,1.151525155185063e-08,1.0002971954330633
587.0,-9.664195616992693e-09,0.9996875100863938
588.0,9.582412409772757e-09,1.0003284346594292
589.0,-7.747713153402667e-09,0.9996546558335183
590.0,8.032869767086812e-09,1.000362957149818
591.0,-6.141139212890703e-09,0.9996183469447473
592.0,6.804641916965954e-09,1.000401107889438
593.0,-4.780210838758143e-09,0.9995782200670495
594.0,5.848599744644242e-09,1.0004432680929018
595.0,-3.6104908966705185e-09,0.9995338736090992
596.0,5.1265015627030095e-09,1.0004898590046107
597.0,-2.5851905893861205e-09,0.9994848637124537
598.0,4.609463443489144e-09,1.000541346096826
599.0,-1.6632979049377223e-09,0.9994306997972114
600.0,4.276803861948287e-09,1.0005982437068328
601.0,-8.079371362062752e-10,0.9993708396369749
602.0,4.115216434576479e-09,1.000661120158859
603.0,1.5106147322019492e-11,0.9993046839131026
604.0,4.118237664040837e-09,1.0007306034211028
605.0,8.387536767382108e-10,0.9992315701928564
606.0,4.2859883992477776e-09,1.0008073873533803
607.0,1.695951352913827e-09,0.9991507662700845
608.0,4.625178669255293e-09,1.000892238606579
609.0,2.62098708248643e-09,0.9990614628004535
610.0,5.149376084378665e-09,1.000986004241326
611.0,3.650862294058948e-09,0.9989627651558844
612.0,5.879548540524695e-09,1.0010896201401256
613.0,4.8267719952500685e-09,0.9988536844146669
614.0,6.844902934915164e-09,1.0012041202947168
615.0,6.195752572862562e-09,0.9987331273946268
616.0,8.084053441810207e-09,1.0013306470586343
617.0,7.812563248154218e-09,0.998599885626604
618.0,9.646566079233822e-09,1.001470462463948
619.0,9.741876445389735e-09,0.9984526231542233
620.0,1.1594941349330938e-08,1.0016249607110155
621.0,1.206086468836739e-08,0.9982898630333905
