t,exact,h=1,h=0.5,h=0.25,h=0.125,h=0.0625,h=0.03125
0.36868434217108553,0.10752765867590455,,,,,,
0.36918459229614803,0.10739199406760418,,,,,,
0.3696848424212106,0.10725662131012681,,,,,,
0.37018509254627313,0.10712153955931812,,,,,,
0.3706853426713356,0.10698674797410487,,,,,,
0.3711855927963982,0.10685224571648082,,,,,,
0.37168584292146073,0.10671803195149306,,,,,,
0.3721860930465232,0.1065841058472285,,,,,,
0.3726863431715858,0.10645046657479959,,,,,,
0.3731865932966483,0.10631711330833168,,,,,,
0.3736868434217108,0.10618404522494888,,,,,,
0.3741870935467734,0.10605126150476071,,,,,,
0.37468734367183587,0.10591876133084918,,,,,,
0.375,,,,,0.13451680678214084,0.12107890928515547,0.11402069692973922
0.3751875937968984,0.1057865438892551,,,,,,
0.375687843921961,0.105654608368965,,,,,,
0.37618809404702347,0.10552295396189817,,,,,,
0.376688344172086,0.10539157986289334,,,,,,
0.37718859429714857,0.10526048526969609,,,,,,
0.37768884442221107,0.10512966938294542,,,,,,
0.3781890945472736,0.10499913140616143,,,,,,
0.3786893446723361,0.10486887054573228,,,,,,
0.37918959479739867,0.10473888601090145,,,,,,
0.3796898449224612,0.10460917701375524,,,,,,
0.3801900950475237,0.10447974276921015,,,,,,
0.38069034517258626,0.10435058249500051,,,,,,
0.3811905952976488,0.10422169541166576,,,,,,
0.3816908454227113,0.10409308074253833,,,,,,
0.38219109554777386,0.10396473771373121,,,,,,
0.3826913456728364,0.103836665554126,,,,,,
0.3831915957978989,0.10370886349536033,,,,,,
0.38369184592296146,0.10358133077181594,,,,,,
0.38419209604802396,0.10345406662060676,,,,,,
0.3846923461730865,0.1033270702815668,,,,,,
0.38519259629814906,0.10320034099723828,,,,,,
0.38569284642321155,0.10307387801285986,,,,,,
0.3861930965482741,0.10294768057635457,,,,,,
0.38669334667333666,0.1028217479383185,,,,,,
0.38719359679839915,0.10269607935200885,,,,,,
0.3876938469234617,0.10257067407333248,,,,,,
0.38819409704852426,0.10244553136083422,,,,,,
0.38869434717358675,0.10232065047568561,,,,,,
0.3891945972986493,0.10219603068167327,,,,,,
0.38969484742371185,0.10207167124518764,,,,,,
0.39019509754877435,0.10194757143521184,,,,,,
0.3906953476738369,0.10182373052331005,,,,,,
0.3911955977988994,0.10170014778361675,,,,,,
0.39169584792396195,0.10157682249282536,,,,,,
0.3921960980490245,0.10145375393017717,,,,,,
0.392696348174087,0.1013309413774505,,,,,,
0.39319659829914955,0.10120838411894958,,,,,,
0.3936968484242121,0.10108608144149389,,,,,,
0.3941970985492746,0.10096403263440695,,,,,,
0.39469734867433715,0.10084223698950597,,,,,,
0.3951975987993997,0.1007206938010909,,,,,,
0.3956978489244622,0.10059940236593375,,,,,,
0.39619809904952474,0.100478361983268,,,,,,
0.39669834917458724,0.10035757195477832,,,,,,
0.3971985992996498,0.10023703158458949,,,,,,
0.39769884942471234,0.1001167401792566,,,,,,
0.39819909954977484,0.09999669704775423,,,,,,
0.3986993496748374,0.09987690150146626,,,,,,
0.39919959979989994,0.09975735285417567,,,,,,
0.39969984992496244,0.09963805042205409,,,,,,
0.400200100050025,0.09951899352365176,,,,,,
0.40070035017508754,0.09940018147988759,,,,,,
0.40120060030015003,0.0992816136140386,,,,,,
0.4017008504252126,0.09916328925173047,,,,,,
0.4022011005502751,0.0990452077209271,,,,,,
0.40270135067533763,0.09892736835192101,,,,,,
0.4032016008004002,0.09880977047732326,,,,,,
0.4037018509254627,0.09869241343205377,,,,,,
0.40420210105052523,0.09857529655333162,,,,,,
0.4047023511755878,0.0984584191806649,,,,,,
0.4052026013006503,0.09834178065584183,,,,,,
0.40570285142571283,0.09822538032292019,,,,,,
0.4062031015507754,0.09810921752821851,,,,,,
0.40625,,,,,,,0.10552957779230761
0.4067033516758379,0.09799329162030639,,,,,,
0.4072036018009004,0.09787760194999456,,,,,,
0.407703851925963,0.09776214787032607,,,,,,
0.4082041020510255,0.0976469287365666,,,,,,
0.408704352176088,0.09753194390619511,,,,,,
0.4092046023011505,0.09741719273889478,,,,,,
0.4097048524262131,0.09730267459654346,,,,,,
0.4102051025512756,0.09718838884320473,,,,,,
0.4107053526763381,0.09707433484511876,,,,,,
0.41120560280140067,0.09696051197069293,,,,,,
0.4117058529264632,0.09684691959049317,,,,,,
0.4122061030515257,0.09673355707723467,,,,,,
0.41270635317658827,0.09662042380577306,,,,,,
0.4132066033016508,0.09650751915309534,,,,,,
0.4137068534267133,0.09639484249831133,,,,,,
0.41420710355177587,0.09628239322264454,,,,,,
0.41470735367683836,0.09617017070942344,,,,,,
0.4152076038019009,0.09605817434407277,,,,,,
0.41570785392696347,0.0959464035141049,,,,,,
0.41620810405202596,0.09583485760911117,,,,,,
0.4167083541770885,0.09572353602075316,,,,,,
0.41720860430215106,0.09561243814275414,,,,,,
0.41770885442721356,0.09550156337089082,,,,,,
0.4182091045522761,0.09539091110298453,,,,,,
0.41870935467733866,0.09528048073889282,,,,,,
0.41920960480240116,0.09517027168050143,,,,,,
0.4197098549274637,0.0950602833317155,,,,,,
0.4202101050525262,0.09495051509845145,,,,,,
0.42071035517758876,0.09484096638862861,,,,,,
0.4212106053026513,0.0947316366121612,,,,,,
0.4217108554277138,0.09462252518094998,,,,,,
0.42221110555277636,0.09451363150887411,,,,,,
0.4227113556778389,0.09440495501178298,,,,,,
0.4232116058029014,0.09429649510748833,,,,,,
0.42371185592796395,0.0941882512157561,,,,,,
0.4242121060530265,0.09408022275829839,,,,,,
0.424712356178089,0.09397240915876567,,,,,,
0.42521260630315155,0.09386480984273862,,,,,,
0.4257128564282141,0.09375742423772057,,,,,,
0.4262131065532766,0.09365025177312941,,,,,,
0.42671335667833915,0.09354329188028987,,,,,,
0.42721360680340165,0.0934365439924258,,,,,,
0.4277138569284642,0.09333000754465252,,,,,,
0.42821410705352675,0.09322368197396896,,,,,,
0.42871435717858924,0.0931175667192501,,,,,,
0.4292146073036518,0.09301166122123929,,,,,,
0.42971485742871435,0.09290596492254094,,,,,,
0.43021510755377684,0.09280047726761269,,,,,,
0.4307153576788394,0.09269519770275807,,,,,,
0.43121560780390195,0.09259012567611885,,,,,,
0.43171585792896444,0.09248526063766797,,,,,,
0.432216108054027,0.09238060203920175,,,,,,
0.4327163581790895,0.09227614933433291,,,,,,
0.43321660830415204,0.0921719019784829,,,,,,
0.4337168584292146,0.09206785942887488,,,,,,
0.4342171085542771,0.09196402114452638,,,,,,
0.43471735867933964,0.09186038658624199,,,,,,
0.4352176088044022,0.0917569552166065,,,,,,
0.4357178589294647,0.09165372649997731,,,,,,
0.43621810905452724,0.0915506999024777,,,,,,
0.4367183591795898,0.09144787489198943,,,,,,
