t,S_alpha=0.95_S0=0.95,I_alpha=0.95_S0=0.95,max_alpha=0.95_S0=0.95,S_alpha=0.95_S0=0.9,I_alpha=0.95_S0=0.9,max_alpha=0.95_S0=0.9,S_alpha=0.95_S0=0.8,I_alpha=0.95_S0=0.8,max_alpha=0.95_S0=0.8,S_alpha=0.95_S0=0.7,I_alpha=0.95_S0=0.7,max_alpha=0.95_S0=0.7,S_alpha=0.9_S0=0.95,I_alpha=0.9_S0=0.95,max_alpha=0.9_S0=0.95,S_alpha=0.9_S0=0.9,I_alpha=0.9_S0=0.9,max_alpha=0.9_S0=0.9,S_alpha=0.9_S0=0.8,I_alpha=0.9_S0=0.8,max_alpha=0.9_S0=0.8,S_alpha=0.9_S0=0.7,I_alpha=0.9_S0=0.7,max_alpha=0.9_S0=0.7,S_alpha=0.8_S0=0.95,I_alpha=0.8_S0=0.95,max_alpha=0.8_S0=0.95,S_alpha=0.8_S0=0.9,I_alpha=0.8_S0=0.9,max_alpha=0.8_S0=0.9,S_alpha=0.8_S0=0.8,I_alpha=0.8_S0=0.8,max_alpha=0.8_S0=0.8,S_alpha=0.8_S0=0.7,I_alpha=0.8_S0=0.7,max_alpha=0.8_S0=0.7,S_alpha=0.7_S0=0.95,I_alpha=0.7_S0=0.95,max_alpha=0.7_S0=0.95,S_alpha=0.7_S0=0.9,I_alpha=0.7_S0=0.9,max_alpha=0.7_S0=0.9,S_alpha=0.7_S0=0.8,I_alpha=0.7_S0=0.8,max_alpha=0.7_S0=0.8,S_alpha=0.7_S0=0.7,I_alpha=0.7_S0=0.7,max_alpha=0.7_S0=0.7
43.0,0.053126652635199334,0.002255256499039832,0.11220184543019635,0.050176055898356935,0.002509497141532,0.11220184543019635,0.0439559851705498,0.0030091496676186566,0.11220184543019635,0.037807034896130486,0.003459569682611478,0.11220184543019635,0.08141622964435574,0.008265957497597134,0.12589254117941673,0.07653472967763003,0.00862529402594231,0.12589254117941673,0.0666277073374665,0.009350374714332515,0.12589254117941673,0.057070619196504045,0.009995982714290471,0.12589254117941673,0.11725693522598978,0.02795807339803119,0.15848931924611132,0.11034370596536931,0.028166218712806907,0.15848931924611132,0.09648319318259353,0.028867731723632956,0.15848931924611132,0.08302263720872953,0.02961405218171597,0.15848931924611132,0.15952559392792506,0.054411821042993885,0.19952623149688795,0.14998098569725862,0.05455571774029371,0.19952623149688795,0.13106251077030878,0.05548318477190077,0.19952623149688795,0.11273316080939534,0.056595184922636085,0.19952623149688795
43.5,0.053544866800647906,0.002201207664995469,0.11220184543019635,0.05055174666393323,0.00245696523439999,0.11220184543019635,0.04426117326289787,0.002955967003444724,0.11220184543019635,0.03805422512232952,0.003403907677090738,0.11220184543019635,0.08190178413386681,0.0081292045391499,0.12589254117941673,0.07696205711919575,0.0084918701087062,0.12589254117941673,0.06696525632895756,0.00921607769784526,0.12589254117941673,0.05733924747070026,0.009857650169484878,0.12589254117941673,0.11760111654723678,0.027608114669916913,0.15848931924611132,0.11064796290378445,0.027822846853160357,0.15848931924611132,0.09672692908284512,0.028525605001466108,0.15848931924611132,0.08321916245396761,0.029268881633579366,0.15848931924611132,0.15973404830431642,0.053855851881369037,0.19952623149688795,0.1501636969347723,0.05401149172542504,0.19952623149688795,0.13120688952621692,0.054944174865965006,0.19952623149688795,0.1128483030449433,0.05605437502958054,0.19952623149688795
44.0,0.05395833511126689,0.002149715321002546,0.11220184543019635,0.05092293470623914,0.0024068231116462615,0.11220184543019635,0.04456239817720124,0.00290501661351325,0.11220184543019635,0.03829803285744685,0.003350407416373645,0.11220184543019635,0.08238026132565593,0.007997812912269876,0.12589254117941673,0.07738282329159295,0.00836347017529335,0.12589254117941673,0.0672973042478235,0.009086473715447154,0.12589254117941673,0.05760337958732644,0.009723860283975606,0.12589254117941673,0.11793921465618089,0.02726825967393158,0.15848931924611132,0.11094684871152766,0.027489084929180643,0.15848931924611132,0.09696641072651363,0.0281926676113834,0.15848931924611132,0.0834123100569332,0.02893272540956328,0.15848931924611132,0.15993952713691678,0.053313045546487095,0.19952623149688795,0.15034383339690666,0.05347984996703514,0.19952623149688795,0.13134928259994605,0.054417290592897266,0.19952623149688795,0.11296189456226317,0.05552551911211859,0.19952623149688795
44.5,0.05436713017097217,0.002100623151430056,0.11220184543019635,0.05128969223120501,0.0023589266718709615,0.11220184543019635,0.044859729602455344,0.0028561669977476773,0.11220184543019635,0.03853852247975113,0.0032989451032334914,0.11220184543019635,0.08285175692567592,0.007871510886199945,0.12589254117941673,0.07779712727524789,0.0082398411480936,0.12589254117941673,0.0676239493959359,0.008961329708196256,0.12589254117941673,0.05786310541823467,0.009594392578685561,0.12589254117941673,0.11827134155642043,0.026938087464654203,0.15848931924611132,0.11124046795734696,0.02716453961047902,0.15848931924611132,0.09720172700321814,0.027868553011451393,0.15848931924611132,0.08360215353394221,0.028605231335678334,0.15848931924611132,0.1601420746573713,0.05278293527371946,0.19952623149688795,0.1505214346083414,0.05296035459469881,0.19952623149688795,0.13148972137063134,0.05390211921369551,0.19952623149688795,0.11307396019716238,0.055008216043573414,0.19952623149688795
45.0,0.054771323952037196,0.002053786158078544,0.11220184543019635,0.051652090649746144,0.0023131421638774305,0.11220184543019635,0.04515323621872913,0.002809296032117266,0.11220184543019635,0.0387757572422177,0.003249405708347344,0.11220184543019635,0.08331636596069107,0.0077500433563878505,0.12589254117941673,0.07820506723234918,0.008120745313503241,0.12589254117941673,0.0679452887419125,0.008840426720586755,0.12589254117941673,0.05811851326225887,0.009469039877162065,0.12589254117941673,0.11859760787575913,0.026617198907421053,0.15848931924611132,0.11152892365307411,0.02684883774632539,0.15848931924611132,0.09743296514859848,0.02755291324479865,0.15848931924611132,0.08378876484147721,0.02828606491175382,0.15848931924611132,0.16034173523958642,0.052265075744859904,0.19952623149688795,0.15069654008635144,0.0524525875607349,0.19952623149688795,0.13162823710632554,0.05339826637689897,0.19952623149688795,0.11318452464922965,0.05450208238659359,0.19952623149688795
45.5,0.05517098772376221,0.002009069734349051,0.11220184543019635,0.052010200522565685,0.0022693453449484724,0.11220184543019635,0.04544298566374373,0.0027642902082246376,0.11220184543019635,0.03900979925609471,0.0032016822587548244,0.11220184543019635,0.08377418270382284,0.00763317066217187,0.12589254117941673,0.07860674034779849,0.008005959239188266,0.12589254117941673,0.06826141788632134,0.0087235589121629,0.12589254117941673,0.05836968983304473,0.0093476073729132,0.12589254117941673,0.11891812281572867,0.026305215343174478,0.15848931924611132,0.11181231722340747,0.026541625141456276,0.15848931924611132,0.09766021073964103,0.0272454178201924,0.15848931924611132,0.08397221438606792,0.027974908251484507,0.15848931924611132,0.16053855330309552,0.05175904189402371,0.19952623149688795,0.15086918926757145,0.05195614955020869,0.19952623149688795,0.13176486091572043,0.05290535511957673,0.19952623149688795,0.11329361244823358,0.054006751438679744,0.19952623149688795
46.0,0.055566191990528445,0.001966348822778911,0.11220184543019635,0.05236409151301892,0.0022274207145062163,0.11220184543019635,0.04572904450579318,0.0027210439408519443,0.11220184543019635,0.03924070947941402,0.0031556751900427556,0.11220184543019635,0.08422530060943663,0.007520667499117209,0.12589254117941673,0.07900224277817854,0.007895272777337568,0.12589254117941673,0.06857243103324853,0.008610532647131916,0.12589254117941673,0.05861672025177198,0.00922991177029917,0.12589254117941673,0.11923299410905962,0.026001777347248674,0.15848931924611132,0.11209074848208621,0.02624256541716608,0.15848931924611132,0.09788354769433523,0.026945752670026437,0.15848931924611132,0.08415257103700664,0.027671459095590007,0.15848931924611132,0.160732573227001,0.0512644277911402,0.19952623149688795,0.15103942144305255,0.05147065896096142,0.19952623149688795,0.13189962370563846,0.05242302493187629,0.19952623149688795,0.11340124792471563,0.053521872338151866,0.19952623149688795
46.5,0.05595700643834148,0.0019255071478179173,0.11220184543019635,0.05271383234724811,0.0021872608158470274,0.11220184543019635,0.0460114782223493,0.002679458936895176,0.11220184543019635,0.03946854770989425,0.003111291756085557,0.11220184543019635,0.08466981225649799,0.00741232191764269,0.12589254117941673,0.07939166960797678,0.007788488146368047,0.12589254117941673,0.06887842096759883,0.008501165655180835,0.12589254117941673,0.05885968804424005,0.00911578049258182,0.12589254117941673,0.1195423279842985,0.025706543574656508,0.15848931924611132,0.11236431561378699,0.02595133895099808,0.15848931924611132,0.09810305827516104,0.02665361917970269,0.15848931924611132,0.08432990214151927,0.027375429892418906,0.15848931924611132,0.16092383927345605,0.050780845597297584,0.19952623149688795,0.1512072757007934,0.05099575094854147,0.19952623149688795,0.1320325561437158,0.051950930880518914,0.19952623149688795,0.11350745518435375,0.053047109226185704,0.19952623149688795
47.0,0.05634349988904729,0.0018864365165659422,0.11220184543019635,0.053059490780868836,0.002148765599401139,0.11220184543019635,0.04629035118375105,0.002639443619794984,0.11220184543019635,0.0396933725817338,0.0030684454908089754,0.11220184543019635,0.08510780929960299,0.007307934400380641,0.12589254117941673,0.07977511481237202,0.007685419084262428,0.12589254117941673,0.06917947903755484,0.008395286257346082,0.12589254117941673,0.05909867514183594,0.009005050951340236,0.12589254117941673,0.11984622913684631,0.025419189685092523,0.15848931924611132,0.1126331151611417,0.025667641888930934,0.15848931924611132,0.09831882309595444,0.026368733282907095,0.15848931924611132,0.08450427354205628,0.02708654694081537,0.15848931924611132,0.16111239551975234,0.05030792458667552,0.19952623149688795,0.1513727908750116,0.05053107653133239,0.19952623149688795,0.13216368862576075,0.05148874278700412,0.19952623149688795,0.11361225808571121,0.05258214046090006,0.19952623149688795
47.5,0.05672574026147618,0.0018490361809469181,0.11220184543019635,0.0534011335715533,0.0021118418416411757,0.11220184543019635,0.04656572664143622,0.0026009126041772503,0.11220184543019635,0.03991524156584148,0.003027055717012761,0.11220184543019635,0.08553938242696126,0.007207317011433324,0.12589254117941673,0.0801526712259534,0.007585890067365773,0.12589254117941673,0.06947569514167412,0.008292732651362962,0.12589254117941673,0.05933376188595064,0.008897569872003859,0.12589254117941673,0.12014480070576455,0.02513940734145667,0.15848931924611132,0.11289724201633332,0.025391185224481534,0.15848931924611132,0.09853092113174687,0.026090824617748785,0.15848931924611132,0.08467574959540226,0.026804549590507064,0.15848931924611132,0.1612982857981735,0.04984531023023035,0.19952623149688795,0.15153600550149088,0.05007630175155297,0.19952623149688795,0.13229305124731672,0.051036144456626666,0.19952623149688795,0.11371568022102842,0.05212665787980159,0.19952623149688795
48.0,0.05710379453883584,0.0018132122554651044,0.11220184543019635,0.053738826456913316,0.0020764026143648417,0.11220184543019635,0.04683766672022161,0.00256378621595541,0.11220184543019635,0.040134210973095295,0.002987047097794114,0.11220184543019635,0.08596462132467113,0.007110292611335225,0.12589254117941673,0.0805244305167969,0.007489735589046048,0.12589254117941673,0.0697671577201494,0.008193352251442224,0.12589254117941673,0.05956502703544831,0.008793192670742913,0.12589254117941673,0.1204381442557603,0.02486690327623567,0.15848931924611132,0.11315678941678083,0.025121693939620705,0.15848931924611132,0.09873942973121312,0.025819635739157635,0.15848931924611132,0.0848443931933338,0.026529189495672584,0.15848931924611132,0.1614815536428588,0.04939266333669277,0.19952623149688795,0.15169695777841072,0.049631106888153684,0.19952623149688795,0.13242067377901134,0.050592832954719724,0.19952623149688795,0.11381774489974644,0.05168036610718483,0.19952623149688795
48.5,0.057477728741735575,0.0017788771852872965,0.11220184543019635,0.054072634137142056,0.002042366799612669,0.11220184543019635,0.047106232414185434,0.0025279900536272298,0.11220184543019635,0.04035033596025954,0.002948349226565342,0.11220184543019635,0.08638361464668669,0.0070166941321115756,0.12589254117941673,0.08089048316537681,0.007396799493145122,0.12589254117941673,0.07005395374980097,0.00809700107788833,0.12589254117941673,0.05979254777683181,0.00869178287839562,0.12589254117941673,0.1207263597638182,0.024601398420562585,0.15848931924611132,0.11341184894447073,0.024858906202829073,0.15848931924611132,0.0989444246314002,0.02555492138332016,0.15848931924611132,0.08501026578458663,0.02626022991770911,0.15848931924611132,0.16166224224299475,0.04894965924679271,0.19952623149688795,0.15185568553211637,0.04919518571794899,0.19952623149688795,0.1325465856453092,0.050158517926822126,0.19952623149688795,0.11391847513448368,0.05124298190335635,0.19952623149688795
49.0,0.057847607906278575,0.0017459492599275841,0.11220184543019635,0.0544026202619204,0.0020096586459596817,0.11220184543019635,0.04737148358574675,0.0024934545869277455,0.11220184543019635,0.04056367053822687,0.002910896252062236,0.11220184543019635,0.08679644998992947,0.0069263639073449375,0.12589254117941673,0.08125091844783616,0.007306934357615015,0.12589254117941673,0.07033616874240933,0.008003543192395102,0.12589254117941673,0.060016399736781016,0.00859321160750747,0.12589254117941673,0.12100954561000016,0.024342627091212623,0.15848931924611132,0.11366251052853744,0.024602572620012024,0.15848931924611132,0.09914597997444304,0.02529644778028539,0.15848931924611132,0.08517342739791632,0.025997445073551454,0.15848931924611132,0.1618403944017209,0.048515987076953315,0.19952623149688795,0.15201222618734855,0.04876824482161616,0.19952623149688795,0.13267081590633148,0.04973292095972635,0.19952623149688795,0.11401789362921377,0.05081423355279401,0.19952623149688795
49.5,0.05821349606670986,0.0017143521682867994,0.11220184543019635,0.05472884742114036,0.0019782073623466063,0.11220184543019635,0.04763347896757543,0.0024601147893832764,0.11220184543019635,0.040774267582285834,0.002874626535099782,0.11220184543019635,0.0872032138740446,0.006839153052631647,0.12589254117941673,0.08160582442318112,0.0072200009241563225,0.12589254117941673,0.07061388674603253,0.007912850175233889,0.12589254117941673,0.060236656996770874,0.008497357058914674,0.12589254117941673,0.12128779857197775,0.02409033623119057,0.15848931924611132,0.11390886245073237,0.02435245553434819,0.15848931924611132,0.0993441683260012,0.025043992011190067,0.15848931924611132,0.08533393666606101,0.02574061952619209,0.15848931924611132,0.1620160525001928,0.04809134900899256,0.19952623149688795,0.15216661674149182,0.04835000293145198,0.19952623149688795,0.13279339324242792,0.04931577498059913,0.19952623149688795,0.11411602276941911,0.050393860288578285,0.19952623149688795
50.0,0.058575456242153594,0.001684014591223424,0.11220184543019635,0.05505137713903843,0.0019479467459974859,0.11220184543019635,0.04789227616700018,0.002427909801654045,0.11220184543019635,0.04098217884414216,0.0028394823341538126,0.11220184543019635,0.08760399172534918,0.006754920892232544,0.12589254117941673,0.08195528792400589,0.007135867570055969,0.12589254117941673,0.07088719034898387,0.00782480064089125,0.12589254117941673,0.06045339210950441,0.008404104064625596,0.12589254117941673,0.12156121382290655,0.023844284699927054,0.15848931924611132,0.11415099135345678,0.02410832837146899,0.15848931924611132,0.09953906069517908,0.024797341406843053,0.15848931924611132,0.085491850850436,0.025489547614326077,0.15848931924611132,0.1621892584663043,0.04767545962264183,0.19952623149688795,0.15231889374244684,0.047940190318022505,0.19952623149688795,0.13291434594122667,0.048906823691584424,0.19952623149688795,0.1142128846140141,0.049981611750635216,0.19952623149688795
50.5,0.058933550427016,0.0016548698282122507,0.11220184543019635,0.05537026987136929,0.0019188148413116662,0.11220184543019635,0.04814793167261516,0.0023967826228594846,0.11220184543019635,0.04118745496545141,0.0028054095171351767,0.11220184543019635,0.08799886786455566,0.006673534428103679,0.12589254117941673,0.08229939455038801,0.007054409818764473,0.12589254117941673,0.071156160686177,0.007739279789022068,0.12589254117941673,0.060666676116921586,0.008313343664044685,0.12589254117941673,0.12182988493228754,0.023604242609427707,0.15848931924611132,0.11438898225006451,0.023869975026660765,0.15848931924611132,0.09973072655571641,0.024556292984672757,0.15848931924611132,0.08564722586640737,0.02524403291829199,0.15848931924611132,0.1623600537476136,0.04726804526793873,0.19952623149688795,0.1524690932697689,0.047538548213059396,0.19952623149688795,0.13303370188690863,0.048505821037494276,0.19952623149688795,0.114308500888856,0.049577247475519275,0.19952623149688795
51.0,0.059287839584668114,0.0016268554549865042,0.11220184543019635,0.055685585005284234,0.0018907536269232106,0.11220184543019635,0.048400500862813875,0.0023666798273546414,0.11220184543019635,0.04139014549264393,0.0027723572969809685,0.11220184543019635,0.08838792549789408,0.006594867847836357,0.12589254117941673,0.082638228666627,0.00697550988606252,0.12589254117941673,0.07142087744757039,0.00765617898786286,0.12589254117941673,0.060876578569567186,0.008224972710845824,0.12589254117941673,0.1220939038694964,0.023369990703019403,0.15848931924611132,0.11462291853716987,0.023637189291049177,0.15848931924611132,0.09991923386825484,0.02432065292128184,0.15848931924611132,0.08580011630900954,0.02500388775970726,0.15848931924611132,0.16252847928806574,0.046868843474777794,0.19952623149688795,0.15261725091875072,0.047144828266159004,0.19952623149688795,0.13315148855148093,0.04811253070437567,0.19952623149688795,0.11440289298167503,0.04918053641563402,0.19952623149688795
51.5,0.059638383644058365,0.0015999130093629723,0.11220184543019635,0.05599738086161063,0.001863708728394173,0.11220184543019635,0.04865003801600479,0.0023375513046721206,0.11220184543019635,0.04159029889284631,0.002740277988918394,0.11220184543019635,0.0887712467112898,0.006518802068346325,0.12589254117941673,0.08297187340052882,0.006899056258946336,0.12589254117941673,0.07168141888847052,0.007575395387502143,0.12589254117941673,0.06108316754712248,0.008138893508039381,0.12589254117941673,0.12235336100968917,0.023141319773608428,0.15848931924611132,0.11485288200872122,0.0234097743139693,0.15848931924611132,0.10010464910351095,0.024090236058073144,0.15848931924611132,0.08595057547898717,0.02476893273240297,0.15848931924611132,0.16269457550814073,0.04647760239711011,0.19952623149688795,0.15276340178715458,0.04675879203302451,0.19952623149688795,0.1332677329878417,0.04772672564690639,0.19952623149688795,0.11449608193827493,0.04879125648594766,0.19952623149688795
52.0,0.05998524149893634,0.0015739877027218518,0.11220184543019635,0.05630571469925576,0.0018376291542531828,0.11220184543019635,0.048896596322288384,0.002309350020564403,0.11220184543019635,0.041787962570722814,0.0027091267874641057,0.11220184543019635,0.08914891246728082,0.0064452243124322045,0.12589254117941673,0.08330041064496486,0.006824943304614315,0.12589254117941673,0.07193786184147244,0.0074968315606327215,0.12589254117941673,0.06128650967992465,0.00805501346899197,0.12589254117941673,0.12260834514182432,0.022918030118614124,0.15848931924611132,0.11507895287162306,0.02318754209894739,0.15848931924611132,0.10028703726619868,0.02386486543761083,0.15848931924611132,0.08609865540905311,0.02453899626245123,0.15848931924611132,0.1628583822880912,0.046094080289472206,0.19952623149688795,0.15290758046433267,0.04638021049316085,0.19952623149688795,0.13338246182445374,0.04734818764272559,0.19952623149688795,0.11458808845986863,0.04840919413640274,0.19952623149688795
52.5,0.06032847100939969,0.0015490281548570129,0.11220184543019635,0.05661064272148623,0.001812467053310519,0.11220184543019635,0.04914022789639581,0.0022820317972792677,0.11220184543019635,0.041983182886079946,0.002678861561407712,0.11220184543019635,0.08952100260439143,0.006374027715576812,0.12589254117941673,0.08362392106145948,0.006753070907166072,0.12589254117941673,0.07219028172983906,0.007420395168617309,0.12589254117941673,0.06148667017131462,0.007973244802352604,0.12589254117941673,0.12285894347856231,0.02269993102896698,0.15848931924611132,0.11530120976271226,0.022970313030924006,0.15848931924611132,0.10046646191956272,0.023644371868564037,0.15848931924611132,0.08624440689026966,0.024313914195251578,0.15848931924611132,0.16301993895396907,0.045718045013698846,0.19952623149688795,0.15304982102249318,0.04600886359508756,0.19952623149688795,0.13349570126145643,0.046976706871943774,0.19952623149688795,0.11467893290142611,0.04803414394835284,0.19952623149688795
53.0,0.060668129005501045,0.0015249861501312753,0.11220184543019635,0.05691222008385584,0.0017881774913781666,0.11220184543019635,0.04938098379170988,0.002255555111378762,0.11220184543019635,0.04217600517209266,0.0026494426651951777,0.11220184543019635,0.089887595838701,0.006305110960594446,0.12589254117941673,0.0839424840855814,0.006683344129832496,0.12589254117941673,0.07243875258213832,0.007345998650886009,0.12589254117941673,0.06168371282067072,0.007893504219014887,0.12589254117941673,0.12310524166782906,0.022486840309766876,0.15848931924611132,0.11551972976690988,0.02275791543253327,0.15848931924611132,0.10064298521040027,0.02342859351724751,0.15848931924611132,0.08638787949846849,0.024093529407799796,0.15848931924611132,0.1631792842661624,0.04534927357383412,0.19952623149688795,0.15319015700989638,0.04564453982727645,0.19952623149688795,0.13360747706806686,0.046612081520206065,0.19952623149688795,0.11476863527092497,0.047665908253479876,0.19952623149688795
53.5,0.061004271292678096,0.0015018164130678614,0.11220184543019635,0.057210500903577495,0.0017647182457005805,0.11220184543019635,0.049618914015207,0.002229880907571793,0.11220184543019635,0.04236647375402688,0.002620832765277856,0.11220184543019635,0.09024876976737038,0.0062383779379349465,0.12589254117941673,0.08425617793393546,0.006615672900742975,0.12589254117941673,0.07268334704797388,0.007273558935853824,0.12589254117941673,0.0618777000469984,0.007815712659405108,0.12589254117941673,0.1233473238058493,0.022278583830385276,0.15848931924611132,0.11573458843639178,0.022550185147422887,0.15848931924611132,0.10081666789445656,0.0232173755239264,0.15848931924611132,0.08652912162063552,0.02387769144440712,0.15848931924611132,0.16333645641019748,0.044987551677400595,0.19952623149688795,0.15332862144578566,0.045287035813153194,0.19952623149688795,0.1337178145811314,0.0462541174037998,0.19952623149688795,0.11485721522940234,0.047304296773757686,0.19952623149688795
54.0,0.061336952658790696,0.0014794764016857588,0.11220184543019635,0.05750553827015411,0.0017420496155612082,0.11220184543019635,0.04985406754317436,0.002204972427174046,0.11220184543019635,0.042554631968346086,0.002592996680127768,0.11220184543019635,0.09060460087391108,0.006173737429643557,0.12589254117941673,0.08456507961257032,0.006549971720406426,0.12589254117941673,0.07292413641466182,0.007202997171700249,0.12589254117941673,0.06206869291296162,0.007739795039530938,0.12589254117941673,0.1235852724514733,0.02207499510196779,0.15848931924611132,0.11594585981063096,0.022346965148755022,0.15848931924611132,0.10098756936209839,0.02301056964219323,0.15848931924611132,0.08666818048119657,0.02366625617426993,0.15848931924611132,0.16349149298957746,0.04463267332132213,0.19952623149688795,0.1534652468168724,0.044936155928620734,0.19952623149688795,0.13382673870470344,0.045902627615405804,0.19952623149688795,0.1149446920917206,0.046949126281130564,0.19952623149688795
54.5,0.06166622688257027,0.001457926117045526,0.11220184543019635,0.05779738425710095,0.0017201342476732137,0.11220184543019635,0.050086492337572605,0.002180795049938204,0.11220184543019635,0.04274052218210234,0.002565901232741232,0.11220184543019635,0.09095516453500065,0.006111102815146586,0.12589254117941673,0.08486926492663222,0.006486159389237284,0.12589254117941673,0.07316119062471763,0.007134238475492886,0.12589254117941673,0.062256751149250826,0.0076656800143573775,0.12589254117941673,0.12381916864163796,0.021875914880450723,0.15848931924611132,0.11615361643718332,0.022148105171170038,0.15848931924611132,0.10115574766417343,0.022808033899852413,0.15848931924611132,0.08680510216814598,0.023459085469411098,0.15848931924611132,0.163644431020454,0.04428444040091882,0.19952623149688795,0.15360006507521726,0.04459171194067421,0.19952623149688795,0.133934273910537,0.045557432189193496,0.19952623149688795,0.11503108482796343,0.04660022027566916,0.19952623149688795
55.0,0.06199214674330436,0.0014371279276149946,0.11220184543019635,0.05808608993460881,0.0016989369750918504,0.11220184543019635,0.050316235362926134,0.0021573161481137568,0.11220184543019635,0.04292418581252274,0.0025395151145622065,0.11220184543019635,0.09130053502866509,0.006050391797187617,0.12589254117941673,0.08516880849111326,0.00642415875359799,0.12589254117941673,0.07339457829403324,0.007067211699264061,0.12589254117941673,0.06244193317919488,0.007593299757196355,0.12589254117941673,0.12404909190781967,0.021681190793349864,0.15848931924611132,0.11635792939309893,0.021953461364625455,0.15848931924611132,0.10132125953797783,0.022609632279866527,0.15848931924611132,0.08693993165896939,0.023256046901625086,0.15848931924611132,0.16379530692794605,0.04394266234050559,0.19952623149688795,0.15373310763735787,0.04425352266577869,0.19952623149688795,0.134040444239392,0.0452183577840507,0.19952623149688795,0.11511641206538974,0.04625740868105472,0.19952623149688795
55.5,0.06231476403159641,0.0014170464071929499,0.11220184543019635,0.05837170538301088,0.001678424668502301,0.11220184543019635,0.050543342603637534,0.0021345049517006937,0.11220184543019635,0.04310566334671338,0.0025138087598552713,0.11220184543019635,0.0916407855436657,0.00599152614638001,0.12589254117941673,0.08546378374255553,0.00636389646895723,0.12589254117941673,0.07362436673063379,0.007001849211764967,0.12589254117941673,0.06262429614353347,0.00752258975390534,0.12589254117941673,0.12427512029334614,0.021490676988711828,0.15848931924611132,0.11655886830685278,0.021762895968641845,0.15848931924611132,0.10148416043326083,0.022415234420025593,0.15848931924611132,0.08707271284631647,0.02305701345716103,0.15848931924611132,0.16394415654393799,0.04360715574423257,0.19952623149688795,0.15386440538455293,0.043921413646774723,0.19952623149688795,0.1341452733030614,0.04488523738382479,0.19952623149688795,0.11520069209087884,0.04592052755632183,0.19952623149688795
56.0,0.06263412956105678,0.0013976481852448885,0.11220184543019635,0.05865427970693162,0.0016585660988415974,0.11220184543019635,0.05076785908163116,0.0021123324239559023,0.11220184543019635,0.043284994361411123,0.002488754229647024,0.11220184543019635,0.09197598818994339,0.005934431462969389,0.12589254117941673,0.08575426295158425,0.006305302778879144,0.12589254117941673,0.07385062195391387,0.006938086694726943,0.12589254117941673,0.06280389592527573,0.0074534886107895364,0.12589254117941673,0.12449733037145183,0.021304233804739246,0.15848931924611132,0.11675650138069965,0.021576277005596882,0.15848931924611132,0.10164450453820364,0.02222471533010015,0.15848931924611132,0.08720348856338661,0.022861863267971252,0.15848931924611132,0.16409101510620278,0.04327774406589986,0.19952623149688795,0.15399398866402148,0.043595216847163484,0.19952623149688795,0.13424878428703624,0.04455791001352916,0.19952623149688795,0.11528394285380748,0.04558941882286434,0.19952623149688795
56.5,0.06295029318079315,0.0013789018086094766,0.11220184543019635,0.058933861050006135,0.0016393318103078626,0.11220184543019635,0.05098982887424304,0.00209077114629653,0.11220184543019635,0.043462217542722024,0.0024643251044347905,0.11220184543019635,0.0923062140099845,0.005879036954516094,0.12589254117941673,0.08604031723615715,0.00624831130866447,0.12589254117941673,0.07407340871426572,0.006875862952555417,0.12589254117941673,0.06298078717457817,0.0073859378751926184,0.12589254117941673,0.12471579726396873,0.021121727458712745,0.15848931924611132,0.1169508954133663,0.021393477991809552,0.15848931924611132,0.10180234480531722,0.022037955125330105,0.15848931924611132,0.08733230060899501,0.02267047935843928,0.15848931924611132,0.16423591725871167,0.042954257296569064,0.19952623149688795,0.1541218872910691,0.04327477036170261,0.19952623149688795,0.1343509999537329,0.04423622047054179,0.19952623149688795,0.11536618196930366,0.04526393000577816,0.19952623149688795
57.0,0.0632633037885838,0.001360777613628735,0.11220184543019635,0.05921049661007069,0.0016206940028955425,0.11220184543019635,0.051209295132282256,0.00206979521182165,0.11220184543019635,0.0436373707057928,0.002440496384934015,0.11220184543019635,0.09263153299098749,0.0058252752283138014,0.12589254117941673,0.08632201657542585,0.006192858872560857,0.12589254117941673,0.07429279051301685,0.006815119734469209,0.12589254117941673,0.06315502333358324,0.007319881867843233,0.12589254117941673,0.12493059466055666,0.02094302975393408,0.15848931924611132,0.11714211582300404,0.02121437766524873,0.15848931924611132,0.10195773297720853,0.021854838775184765,0.15848931924611132,0.08745918977229097,0.02248274940657963,0.15848931924611132,0.16437889705300582,0.042636531668875766,0.19952623149688795,0.1542481305520003,0.04295991814231895,0.19952623149688795,0.13445194264621513,0.0439200190698893,0.19952623149688795,0.11544742672182931,0.04494391398867687,0.19952623149688795
57.5,0.06357320934462628,0.00134324760784021,0.11220184543019635,0.059484232654735514,0.0016026264236724743,0.11220184543019635,0.05142630009819768,0.002049380126743295,0.11220184543019635,0.04381049081436794,0.0024172444002010106,0.11220184543019635,0.09295201407771869,0.005773082097456898,0.12589254117941673,0.0865994298241156,0.006138885293547237,0.12589254117941673,0.07450882962260483,0.006755801568177525,0.12589254117941673,0.0633266566611662,0.007255267526099746,0.12589254117941673,0.1251417948383856,0.020768017803509294,0.15848931924611132,0.11733022667033267,0.021038859728785393,0.15848931924611132,0.10211071961217322,0.02167525586640683,0.15848931924611132,0.08758419585710642,0.022298565518775296,0.15848931924611132,0.1645199879505143,0.042324409377023434,0.19952623149688795,0.15437274720772953,0.04265050973841027,0.19952623149688795,0.13455163429235,0.043609161402770664,0.19952623149688795,0.11552769406904852,0.0446292287811756,0.19952623149688795
