t,exact,h=1,h=0.5,h=0.25,h=0.125
0.14314314314314314,0.44122637291147176,,,,
0.14414414414414414,0.4394313563214792,,,,
0.14514514514514515,0.4376485011391999,,,,
0.14614614614614616,0.43587768726613785,,,,
0.14714714714714713,0.43411879629422057,,,,
0.14814814814814814,0.43237171147279324,,,,
0.14914914914914915,0.4306363176764689,,,,
0.15015015015015015,0.42891250137380404,,,,
0.15115115115115116,0.4272001505967708,,,,
0.15215215215215216,0.42549915491100504,,,,
0.15315315315315314,0.42380940538680123,,,,
0.15415415415415415,0.4221307945708336,,,,
0.15515515515515516,0.4204632164585779,,,,
0.15615615615615616,0.41880656646741554,,,,
0.15715715715715717,0.4171607414103937,,,,
0.15815815815815815,0.4155256394706274,,,,
0.15915915915915915,0.41390116017631834,,,,
0.16016016016016016,0.4122872043763761,,,,
0.16116116116116116,0.410683674216619,,,,
0.16216216216216217,0.40909047311654284,,,,
0.16316316316316315,0.4075075057466352,,,,
0.16416416416416416,0.4059346780062216,,,,
0.16516516516516516,0.40437189700182896,,,,
0.16616616616616617,0.4028190710260487,,,,
0.16716716716716717,0.4012761095368869,,,,
0.16816816816816815,0.3997429231375858,,,,
0.16916916916916916,0.39821942355690476,,,,
0.17017017017017017,0.3967055236298468,,,,
0.17117117117117117,0.39520113727881767,,,,
0.17217217217217218,0.3937061794952058,,,,
0.17317317317317318,0.3922205663213715,,,,
0.17417417417417416,0.39074421483303284,,,,
0.17517517517517517,0.38927704312203903,,,,
0.17617617617617617,0.3878189702795189,,,,
0.17717717717717718,0.38636991637939555,,,,
0.1781781781781782,0.38492980246225633,,,,
0.17917917917917917,0.3834985505195684,,,,
0.18018018018018017,0.38207608347823235,,,,
0.18118118118118118,0.380662325185461,,,,
0.18218218218218218,0.3792572003939805,,,,
0.1831831831831832,0.37786063474753895,,,,
0.1841841841841842,0.3764725547667192,,,,
0.18518518518518517,0.375092887835045,,,,
0.18618618618618618,0.37372156218537494,,,,
0.1871871871871872,0.37235850688657524,,,,
0.1881881881881882,0.37100365183046435,,,,
0.1891891891891892,0.36965692771902353,,,,
0.19019019019019018,0.3683182660518658,,,,
0.19119119119119118,0.3669875991139557,,,,
0.1921921921921922,0.36566485996357645,,,,
0.1931931931931932,0.3643499824205358,,,,
0.1941941941941942,0.36304290105460385,,,,
0.19519519519519518,0.36174355117418183,,,,
0.1961961961961962,0.360451868815189,,,,
0.1971971971971972,0.35916779073017013,,,,
0.1981981981981982,0.3578912543776118,,,,
0.1991991991991992,0.3566221979114653,,,,
0.20020020020020018,0.35536056017087136,,,,
0.2012012012012012,0.35410628067008126,,,,
0.2022022022022022,0.3528592995885693,,,,
0.2032032032032032,0.351619557761333,,,,
0.2042042042042042,0.3503869966693747,,,,
0.20520520520520522,0.34916155843036406,,,,
0.2062062062062062,0.34794318578947253,,,,
0.2072072072072072,0.34673182211037873,,,,
0.2082082082082082,0.3455274113664407,,,,
0.2092092092092092,0.34432989813203047,,,,
0.21021021021021022,0.34313922757402615,,,,
0.2112112112112112,0.34195534544346057,,,,
0.2122122122122122,0.34077819806732096,,,,
0.2132132132132132,0.3396077323404963,,,,
0.21421421421421422,0.33844389571787037,,,,
0.21521521521521522,0.33728663620655525,,,,
0.21621621621621623,0.3361359023582645,,,,
0.2172172172172172,0.3349916432618204,,,,
0.2182182182182182,0.33385380853579416,,,,
0.21921921921921922,0.3327223483212758,,,,
0.22022022022022023,0.33159721327476993,,,,
0.22122122122122123,0.3304783545612162,,,,
0.2222222222222222,0.32936572384712964,,,,
0.22322322322322322,0.3282592732938614,,,,
0.22422422422422422,0.3271589555509729,,,,
0.22522522522522523,0.32606472374972695,,,,
0.22622622622622623,0.32497653149668587,,,,
0.2272272272272272,0.32389433286742186,,,,
0.22822822822822822,0.32281808240033194,,,,
0.22922922922922923,0.3217477350905575,,,,
0.23023023023023023,0.32068324638400586,,,,
0.23123123123123124,0.3196245721714715,,,,
0.23223223223223222,0.3185716687828561,,,,
0.23323323323323322,0.3175244929814827,,,,
0.23423423423423423,0.31648300195850526,,,,
0.23523523523523523,0.3154471533274095,,,,
0.23623623623623624,0.31441690511860315,,,,
0.23723723723723725,0.31339221577409554,,,,
0.23823823823823823,0.31237304414226325,,,,
0.23923923923923923,0.3113593494726994,,,,
0.24024024024024024,0.31035109141114803,,,,
0.24124124124124124,0.30934822999451705,,,,
0.24224224224224225,0.308350725645974,,,,
0.24324324324324323,0.3073585391701177,,,,
0.24424424424424424,0.30637163174822657,,,,
0.24524524524524524,0.30538996493358356,,,,
0.24624624624624625,0.30441350064687334,,,,
0.24724724724724725,0.30344220117165227,,,,
0.24824824824824826,0.30247602914988875,,,,
0.24924924924924924,0.30151494757757347,,,,
0.25,,,,-0.15084151328061346,0.1080314909731485
0.2502502502502503,0.3005589198003972,,,,
0.25125125125125125,0.29960790950949656,,,,
0.25225225225225223,0.2986618807372631,,,,
0.25325325325325326,0.2977207978532185,,,,
0.25425425425425424,0.29678462555995316,,,,
0.2552552552552553,0.29585332888912413,,,,
0.25625625625625625,0.29492687319751626,,,,
0.25725725725725723,0.2940052241631621,,,,
0.25825825825825827,0.2930883477815196,,,,
0.25925925925925924,0.29217621036170816,,,,
0.2602602602602603,0.29126877852280003,,,,
0.26126126126126126,0.29036601919016786,,,,
0.26226226226226224,0.28946789959188574,,,,
0.26326326326326327,0.288574387255184,,,,
0.26426426426426425,0.28768545000295637,,,,
0.2652652652652653,0.28680105595031735,,,,
0.26626626626626626,0.28592117350121216,,,,
0.26726726726726724,0.28504577134507353,,,,
0.2682682682682683,0.28417481845352915,,,,
0.26926926926926925,0.28330828407715614,,,,
0.2702702702702703,0.28244613774228217,,,,
0.27127127127127126,0.28158834924783316,,,,
0.27227227227227224,0.2807348886622251,,,,
0.2732732732732733,0.27988572632030256,,,,
0.27427427427427425,0.27904083282031794,,,,
0.2752752752752753,0.27820017902095584,,,,
0.27627627627627627,0.27736373603839887,,,,
0.2772772772772773,0.27653147524343463,,,,
0.2782782782782783,0.27570336825860337,,,,
0.27927927927927926,0.27487938695538633,,,,
0.2802802802802803,0.27405950345143276,,,,
0.28128128128128127,0.273243690107825,,,,
0.2822822822822823,0.2724319195263838,,,,
0.2832832832832833,0.2716241645470074,,,,
0.28428428428428426,0.27082039824505105,,,,
0.2852852852852853,0.27002059392873984,,,,
0.2862862862862863,0.26922472513661827,,,,
0.2872872872872873,0.268432765635035,,,,
0.2882882882882883,0.2676446894156597,,,,
0.28928928928928926,0.2668604706930372,,,,
0.2902902902902903,0.26608008390217147,,,,
0.2912912912912913,0.26530350369614386,,,,
0.2922922922922923,0.2645307049437633,,,,
0.2932932932932933,0.2637616627272475,,,,
0.29429429429429427,0.26299635233993557,,,,
0.2952952952952953,0.2622347492840311,,,,
0.2962962962962963,0.2614768292683754,,,,
0.2972972972972973,0.26072256820624956,,,,
0.2982982982982983,0.25997194221320635,,,,
0.29929929929929927,0.2592249276049307,,,,
0.3003003003003003,0.2584815008951274,,,,
0.3013013013013013,0.25774163879343753,,,,
0.3023023023023023,0.2570053182033817,,,,
0.3033033033033033,0.2562725162203294,,,,
0.30430430430430433,0.25554321012949643,,,,
0.3053053053053053,0.25481737740396604,,,,
0.3063063063063063,0.25409499570273764,,,,
0.3073073073073073,0.25337604286879933,,,,
0.3083083083083083,0.25266049692722586,,,,
0.30930930930930933,0.25194833608330075,,,,
0.3103103103103103,0.25123953872066146,,,,
0.3113113113113113,0.2505340833994706,,,,
0.3123123123123123,0.2498319488546074,,,,
0.3133133133133133,0.2491331139938846,,,,
0.31431431431431434,0.24843755789628527,,,,
0.3153153153153153,0.2477452598102253,,,,
0.3163163163163163,0.24705619915183366,,,,
0.3173173173173173,0.24637035550325742,,,,
0.3183183183183183,0.24568770861098682,,,,
0.31931931931931934,0.24500823838420013,,,,
0.3203203203203203,0.2443319248931313,,,,
0.3213213213213213,0.24365874836745532,,,,
0.32232232232232233,0.24298868919469585,,,,
0.3233233233233233,0.2423217279186507,,,,
0.32432432432432434,0.24165784523783748,,,,
0.3253253253253253,0.2409970220039586,,,,
0.3263263263263263,0.24033923922038408,,,,
0.32732732732732733,0.23968447804065324,,,,
0.3283283283283283,0.23903271976699528,,,,
0.32932932932932935,0.23838394584886707,,,,
0.3303303303303303,0.2377381378815084,,,,
0.3313313313313313,0.23709527760451551,,,,
0.33233233233233234,0.2364553469004312,,,,
0.3333333333333333,0.23581832779335166,,,,
0.33433433433433435,0.2351842024475509,,,,
0.3353353353353353,0.23455295316612057,,,,
0.3363363363363363,0.2339245623896262,,,,
0.33733733733733734,0.23329901269478026,,,,
0.3383383383383383,0.2326762867931298,,,,
0.33933933933933935,0.23205636752976017,,,,
0.34034034034034033,0.23143923788201384,,,,
0.34134134134134136,0.23082488095822484,,,,
0.34234234234234234,0.2302132799964671,,,,
0.3433433433433433,0.22960441836331794,,,,
0.34434434434434436,0.22899827955263627,,,,
0.34534534534534533,0.22839484718435457,,,,
0.34634634634634637,0.22779410500328492,,,,
0.34734734734734735,0.2271960368779394,,,,
0.3483483483483483,0.22660062679936313,,,,
0.34934934934934936,0.22600785887998176,,,,
0.35035035035035034,0.22541771735246188,,,,
0.35135135135135137,0.22483018656858422,,,,
0.35235235235235235,0.22424525099812986,,,,
0.3533533533533533,0.22366289522777977,,,,
0.35435435435435436,0.22308310396002592,,,,
0.35535535535535534,0.22250586201209507,,,,
0.3563563563563564,0.2219311543148858,,,,
0.35735735735735735,0.22135896591191584,,,,
0.35835835835835833,0.22078928195828249,,,,
0.35935935935935936,0.22022208771963425,,,,
0.36036036036036034,0.2196573685711545,,,,
0.3613613613613614,0.21909510999655563,,,,
0.36236236236236236,0.2185352975870855,,,,
0.36336336336336333,0.21797791704054453,,,,
0.36436436436436437,0.21742295416031288,,,,
0.36536536536536535,0.21687039485439075,,,,
0.3663663663663664,0.21632022513444607,,,,
0.36736736736736736,0.21577243111487582,,,,
0.3683683683683684,0.2152269990118757,,,,
0.36936936936936937,0.2146839151425207,,,,
0.37037037037037035,0.21414316592385607,,,,
0.3713713713713714,0.2136047378719976,,,,
0.37237237237237236,0.21306861760124216,,,,
0.3733733733733734,0.21253479182318802,,,,
0.3743743743743744,0.21200324734586465,,,,
0.375,,,,,0.07617649614380795
0.37537537537537535,0.211473971072871,,,,
0.3763763763763764,0.21094695000252536,,,,
0.37737737737737737,0.21042217122702223,,,,
0.3783783783783784,0.20989962193159914,,,,
0.3793793793793794,0.20937928939371295,,,,
0.38038038038038036,0.2088611609822237,,,,
0.3813813813813814,0.20834522415658885,,,,
0.38238238238238237,0.20783146646606437,,,,
0.3833833833833834,0.2073198755489161,,,,
0.3843843843843844,0.20681043913163796,,,,
0.38538538538538536,0.20630314502818,,,,
0.3863863863863864,0.20579798113918255,,,,
0.38738738738738737,0.20529493545122135,,,,
0.3883883883883884,0.20479399603605772,,,,
0.3893893893893894,0.20429515104989857,,,,
0.39039039039039036,0.20379838873266348,,,,
0.3913913913913914,0.20330369740725956,,,,
0.3923923923923924,0.20281106547886385,,,,
0.3933933933933934,0.20232048143421347,,,,
0.3943943943943944,0.20183193384090287,,,,
0.39539539539539537,0.20134541134668857,,,,
0.3963963963963964,0.20086090267880094,,,,
0.3973973973973974,0.20037839664326323,,,,
0.3983983983983984,0.1998978821242181,,,,
0.3993993993993994,0.19941934808326015,,,,
0.40040040040040037,0.19894278355877593,,,,
0.4014014014014014,0.19846817766529104,,,,
0.4024024024024024,0.19799551959282302,,,,
0.4034034034034034,0.19752479860624172,,,,
0.4044044044044044,0.1970560040446359,,,,
0.40540540540540543,0.19658912532068587,,,,
0.4064064064064064,0.1961241519200435,,,,
0.4074074074074074,0.19566107340071745,,,,
0.4084084084084084,0.19519987939246544,,,,
0.4094094094094094,0.19474055959619216,,,,
0.41041041041041043,0.19428310378335367,,,,
0.4114114114114114,0.19382750179536734,,,,
0.4124124124124124,0.19337374354302833,,,,
0.4134134134134134,0.19292181900593108,,,,
0.4144144144144144,0.19247171823189813,,,,
0.41541541541541543,0.19202343133641178,,,,
0.4164164164164164,0.19157694850205545,,,,
0.4174174174174174,0.19113225997795677,,,,
0.4184184184184184,0.19068935607923898,,,,
0.4194194194194194,0.1902482271864758,,,,
0.42042042042042044,0.18980886374515302,,,,
0.4214214214214214,0.1893712562651351,,,,
0.4224224224224224,0.18893539532013665,,,,
0.42342342342342343,0.18850127154719917,,,,
0.4244244244244244,0.18806887564617406,,,,
0.42542542542542544,0.1876381983792081,,,,
0.4264264264264264,0.18720923057023778,,,,
0.4274274274274274,0.1867819631044845,,,,
0.42842842842842843,0.18635638692795803,,,,
0.4294294294294294,0.18593249304696252,,,,
0.43043043043043044,0.18551027252760902,,,,
0.4314314314314314,0.1850897164953311,,,,
0.43243243243243246,0.18467081613440647,,,,
0.43343343343343343,0.18425356268748305,,,,
0.4344344344344344,0.18383794745510854,,,,
0.43543543543543545,0.18342396179526596,,,,
0.4364364364364364,0.18301159712291273,,,,
0.43743743743743746,0.18260084490952463,,,,
0.43843843843843844,0.1821916966826436,,,,
0.4394394394394394,0.18178414402543047,,,,
0.44044044044044045,0.18137817857622213,,,,
0.44144144144144143,0.18097379202809158,,,,
0.44244244244244246,0.18057097612841363,,,,
0.44344344344344344,0.18016972267843445,,,,
0.4444444444444444,0.1797700235328445,,,,
0.44544544544544545,0.17937187059935597,,,,
0.44644644644644643,0.17897525583828455,,,,
0.44744744744744747,0.1785801712621344,,,,
0.44844844844844844,0.1781866089351878,,,,
0.4494494494494494,0.17779456097309765,,,,
0.45045045045045046,0.17740401954248516,,,,
0.45145145145145144,0.17701497686054019,,,,
0.45245245245245247,0.17662742519462574,,,,
0.45345345345345345,0.1762413568618861,,,,
0.4544544544544544,0.17585676422885863,,,,
0.45545545545545546,0.1754736397110894,,,,
0.45645645645645644,0.17509197577275187,,,,
0.4574574574574575,0.17471176492626975,,,,
0.45845845845845845,0.17433299973194244,,,,
0.45945945945945943,0.1739556727975755,,,,
0.46046046046046046,0.17357977677811226,,,,
0.46146146146146144,0.17320530437527135,,,,
0.4624624624624625,0.17283224833718555,,,,
0.46346346346346345,0.17246060145804498,,,,
0.46446446446446443,0.17209035657774313,,,,
0.46546546546546547,0.1717215065815266,,,,
0.46646646646646645,0.1713540443996476,,,,
0.4674674674674675,0.17098796300701952,,,,
0.46846846846846846,0.1706232554228764,,,,
0.4694694694694695,0.1702599147104346,,,,
0.47047047047047047,0.16989793397655809,,,,
0.47147147147147145,0.1695373063714264,,,,
0.4724724724724725,0.1691780250882057,,,,
0.47347347347347346,0.1688200833627236,,,,
0.4744744744744745,0.16846347447314547,,,,
0.4754754754754755,0.1681081917396547,,,,
0.47647647647647645,0.16775422852413555,,,,
0.4774774774774775,0.16740157822985885,,,,
0.47847847847847846,0.1670502343011705,,,,
0.4794794794794795,0.16670019022318258,,,,
0.4804804804804805,0.16635143952146783,,,,
0.48148148148148145,0.16600397576175624,,,,
0.4824824824824825,0.1656577925496339,,,,
0.48348348348348347,0.16531288353024645,,,,
0.4844844844844845,0.16496924238800273,,,,
0.4854854854854855,0.16462686284628283,,,,
0.48648648648648646,0.16428573866714763,,,,
0.4874874874874875,0.16394586365105188,,,,
0.48848848848848847,0.1636072316365587,,,,
0.4894894894894895,0.16326983650005786,,,,
0.4904904904904905,0.1629336721554855,,,,
0.49149149149149146,0.16259873255404644,,,,
0.4924924924924925,0.1622650116839396,,,,
0.4934934934934935,0.16193250357008523,,,,
0.4944944944944945,0.16160120227385452,,,,
0.4954954954954955,0.16127110189280208,,,,
0.4964964964964965,0.16094219656040004,,,,
0.4974974974974975,0.16061448044577506,,,,
0.4984984984984985,0.16028794775344707,,,,
0.4994994994994995,0.1599625927230711,,,,
0.5,,,-0.6397859128912012,0.18091713096507367,0.06073990045131973
0.5005005005005005,0.15963840962918044,,,,
0.5015015015015015,0.15931539278093246,,,,
0.5025025025025025,0.15899353652185666,,,,
0.5035035035035035,0.15867283522960496,,,,
0.5045045045045045,0.15835328331570375,,,,
0.5055055055055055,0.1580348752253081,,,,
0.5065065065065065,0.15771760543695912,,,,
0.5075075075075075,0.1574014684623418,,,,
0.5085085085085085,0.15708645884604586,,,,
0.5095095095095095,0.15677257116532853,,,,
0.5105105105105106,0.15645980002987953,,,,
0.5115115115115115,0.15614814008158748,,,,
0.5125125125125125,0.15583758599430886,,,,
0.5135135135135135,0.15552813247363861,,,,
0.5145145145145145,0.15521977425668287,,,,
0.5155155155155156,0.1549125061118331,,,,
0.5165165165165165,0.1546063228385436,,,,
0.5175175175175175,0.15430121926710866,,,,
0.5185185185185185,0.1539971902584437,,,,
0.5195195195195195,0.1536942307038668,,,,
0.5205205205205206,0.1533923355248831,,,,
0.5215215215215215,0.15309149967296984,,,,
0.5225225225225225,0.1527917181293649,,,,
0.5235235235235235,0.15249298590485497,,,,
0.5245245245245245,0.15219529803956747,,,,
0.5255255255255256,0.151898649602763,,,,
0.5265265265265265,0.15160303569262995,,,,
0.5275275275275275,0.15130845143608088,,,,
0.5285285285285285,0.15101489198855023,,,,
0.5295295295295295,0.15072235253379382,,,,
0.5305305305305306,0.15043082828369087,,,,
0.5315315315315315,0.15014031447804596,,,,
0.5325325325325325,0.14985080638439432,,,,
0.5335335335335335,0.1495622992978076,,,,
0.5345345345345345,0.1492747885407019,,,,
0.5355355355355356,0.14898826946264668,,,,
0.5365365365365365,0.14870273744017654,,,,
0.5375375375375375,0.14841818787660246,,,,
0.5385385385385385,0.14813461620182722,,,,
0.5395395395395395,0.14785201787215943,,,,
0.5405405405405406,0.14757038837013195,,,,
0.5415415415415415,0.14728972320431946,,,,
0.5425425425425425,0.1470100179091591,,,,
0.5435435435435435,0.14673126804477143,,,,
0.5445445445445445,0.1464534691967836,,,,
0.5455455455455456,0.1461766169761539,,,,
0.5465465465465466,0.14590070701899716,,,,
0.5475475475475475,0.14562573498641224,,,,
0.5485485485485485,0.14535169656431066,,,,
0.5495495495495496,0.14507858746324634,,,,
0.5505505505505506,0.14480640341824708,,,,
0.5515515515515516,0.14453514018864727,,,,
0.5525525525525525,0.14426479355792207,,,,
0.5535535535535535,0.1439953593335226,,,,
0.5545545545545546,0.1437268333467126,,,,
0.5555555555555556,0.1434592114524069,,,,
0.5565565565565566,0.14319248952901026,,,,
0.5575575575575575,0.1429266634782581,,,,
0.5585585585585585,0.14266172922505846,,,,
0.5595595595595596,0.1423976827173351,,,,
0.5605605605605606,0.14213451992587178,,,,
0.5615615615615616,0.1418722368441581,,,,
0.5625625625625625,0.14161082948823608,,,,
0.5635635635635635,0.1413502938965485,,,,
0.5645645645645646,0.14109062612978784,,,,
0.5655655655655656,0.14083182227074698,,,,
0.5665665665665666,0.14057387842417074,,,,
0.5675675675675675,0.1403167907166088,,,,
0.5685685685685685,0.14006055529626937,,,,
0.5695695695695696,0.1398051683328746,,,,
0.5705705705705706,0.1395506260175168,,,,
0.5715715715715716,0.13929692456251566,,,,
0.5725725725725725,0.13904406020127674,,,,
0.5735735735735735,0.13879202918815148,,,,
0.5745745745745746,0.13854082779829732,,,,
0.5755755755755756,0.13829045232753984,,,,
0.5765765765765766,0.1380408990922355,,,,
0.5775775775775776,0.1377921644291357,,,,
0.5785785785785785,0.13754424469525173,,,,
0.5795795795795796,0.1372971362677207,,,,
0.5805805805805806,0.13705083554367264,,,,
0.5815815815815816,0.13680533894009891,,,,
0.5825825825825826,0.13656064289372088,,,,
0.5835835835835835,0.13631674386086023,,,,
0.5845845845845846,0.13607363831731034,,,,
0.5855855855855856,0.13583132275820825,,,,
0.5865865865865866,0.13558979369790766,,,,
0.5875875875875876,0.13534904766985312,,,,
0.5885885885885885,0.13510908122645524,,,,
0.5895895895895896,0.13486989093896642,,,,
0.5905905905905906,0.1346314733973583,,,,
0.5915915915915916,0.13439382521019907,,,,
0.5925925925925926,0.1341569430045328,,,,
0.5935935935935935,0.1339208234257589,,,,
0.5945945945945946,0.1336854631375132,,,,
0.5955955955955956,0.13345085882154895,,,,
0.5965965965965966,0.13321700717761994,,,,
0.5975975975975976,0.13298390492336368,,,,
0.5985985985985985,0.13275154879418533,,,,
0.5995995995995996,0.1325199355431432,,,,
0.6006006006006006,0.132289061940835,,,,
0.6016016016016016,0.13205892477528425,,,,
0.6026026026026026,0.13182952085182806,,,,
0.6036036036036035,0.13160084699300625,,,,
0.6046046046046046,0.13137290003845004,,,,
0.6056056056056056,0.13114567684477288,,,,
0.6066066066066066,0.1309191742854612,,,,
0.6076076076076076,0.13069338925076643,,,,
0.6086086086086087,0.13046831864759775,,,,
0.6096096096096096,0.13024395939941558,,,,
0.6106106106106106,0.13002030844612592,,,,
0.6116116116116116,0.12979736274397513,,,,
0.6126126126126126,0.12957511926544643,,,,
0.6136136136136137,0.12935357499915595,,,,
0.6146146146146146,0.12913272694975056,,,,
0.6156156156156156,0.12891257213780594,,,,
0.6166166166166166,0.12869310759972538,,,,
0.6176176176176176,0.12847433038763978,,,,
0.6186186186186187,0.12825623756930762,,,,
0.6196196196196196,0.12803882622801674,,,,
0.6206206206206206,0.12782209346248583,,,,
0.6216216216216216,0.12760603638676712,,,,
0.6226226226226226,0.1273906521301498,,,,
0.6236236236236237,0.12717593783706405,,,,
0.6246246246246246,0.12696189066698588,,,,
0.625,,,,,0.05008446254610844
0.6256256256256256,0.12674850779434252,,,,
0.6266266266266266,0.12653578640841842,,,,
0.6276276276276276,0.12632372371326273,,,,
