t,h=0.005,h=0.00125,h=0.0003125,h=7.8125e-05
0.0078125,,,1.0195080970715318,1.0098890280532824
0.007890625,,,,1.0098403969944045
0.00796875,,,,1.0097924763668893
0.008046875,,,,1.0097452490411125
0.008125,,,1.0191427497452503,1.0096986984601268
0.008203125,,,,1.0096528086152832
0.00828125,,,,1.0096075640231048
0.008359375,,,,1.0095629497033398
0.0084375,,,1.0187971724761251,1.009518951158132
0.008515625,,,,1.0094755543522278
0.00859375,,,,1.0094327456941727
0.008671875,,,,1.0093905120184308
0.00875,,1.0351716875506596,1.0184696456424527,1.0093488405683744
0.008828125000000001,,,,1.0093077189801045
0.008906250000000001,,,,1.009267135267037
0.008984375000000001,,,,1.00922707780523
0.0090625,,,1.0181586518330212,1.0091875353193966
0.009140625,,,,1.0091484968695776
0.00921875,,,,1.0091099518384228
0.009296875,,,,1.0090718899190683
0.009375,,,1.0178628462912749,1.0090343011035534
0.009453125,,,,1.0089971756717744
0.00953125,,,,1.0089605041809206
0.009609375,,,,1.0089242774553902
0.0096875,,,1.0175810324695924,1.0088884865771433
0.009765625,,,,1.0088531228764845
0.00984375,,,,1.0088181779232395
0.009921875,,,,1.0087836435183144
0.01,1.0560370721753107,1.0331696966893342,1.017312141682078,1.0087495116856156
0.010078125,,,,1.008715774664312
0.01015625,,,,1.008682424901421
0.010234375,,,,1.0086494550447098
0.0103125,,,1.0170552160683375,1.0086168579358843
0.010390625,,,,1.0085846266040628
0.01046875,,,,1.0085527542595139
0.010546875,,,,1.0085212342876448
0.010625,,,1.0168093942501935,1.0084900602432445
0.010703125,,,,1.008459225844938
0.010781250000000001,,,,1.0084287249698807
0.010859375000000001,,,,1.0083985516486382
0.010937500000000001,,,1.0165738991926,1.0083687000602934
0.011015625,,,,1.0083391645277202
0.01109375,,,,1.0083099395130513
0.011171875,,,,1.0082810196133185
0.01125,,1.031471954356885,1.016348027879549,1.008252399556253
0.011328125,,,,1.0082240741962554
0.01140625,,,,1.0081960385105007
0.011484375,,,,1.008168287595206
0.0115625,,,1.0161311424928883,1.008140816662021
0.011640625,,,,1.0081136210345627
0.01171875,,,,1.0080866961450674
0.011796875,,,,1.0080600375311723
0.011875,,,1.0159226628422988,1.0080336408328086
0.011953125,,,,1.0080075017892005
0.01203125,,,,1.0079816162359847
0.012109375,,,,1.007955980102419
0.0121875,,,1.015722059842051,1.007930589408696
0.012265625,,,,1.0079054402633436
0.01234375,,,,1.007880528860724
0.012421875,,,,1.0078558514786153
0.0125,,1.0300090837757616,1.0155288498677582,1.0078314044758736
0.012578125,,,,1.007807184290176
0.01265625,,,,1.0077831874358407
0.012734375000000001,,,,1.0077594105017216
0.012812500000000001,,,1.0153425898562318,1.0077358501491698
0.012890625000000001,,,,1.007712503110065
0.012968750000000001,,,,1.0076893661849133
0.013046875,,,,1.0076664362410002
0.013125,,,1.0151628730355549,1.0076437102106164
0.013203125,,,,1.0076211850893284
0.01328125,,,,1.0075988579343118
0.013359375,,,,1.00757672586274
0.0134375,,,1.0149893251917914,1.007554786050213
0.013515625,,,,1.0075330357292516
0.01359375,,,,1.007511472187824
0.013671875,,,,1.0074900927679322
0.01375,,1.0287318320488994,1.0148216013944467,1.0074688948642319
0.013828125,,,,1.007447875922699
0.01390625,,,,1.0074270334393391
0.013984375,,,,1.0074063649589322
0.0140625,,,1.0146593831155302,1.00738586807382
0.014140625,,,,1.007365540422726
0.01421875,,,,1.0073453796896148
0.014296875,,,,1.0073253836025842
0.014375,,,1.0145023756875124,1.0073055499327856
0.014453125,,,,1.0072858764933847
0.01453125,,,,1.007266361138549
0.014609375,,,,1.0072470017624626
0.014687500000000001,,,1.0143503060540786,1.007227796298371
0.014765625000000001,,,,1.007208742717659
0.014843750000000001,,,,1.0071898390289438
0.014921875000000001,,,,1.0071710832772085
0.015,1.0492772419664047,1.0276041992690772,1.0142029207746335,1.0071524735429456
0.015078125,,,,1.0071340079413378
0.01515625,,,,1.0071156846214526
0.015234375,,,,1.0070975017654635
0.0153125,,,1.014059984249431,1.0070794575878952
0.015390625,,,,1.0070615503348839
0.01546875,,,,1.0070437782834618
0.015546875,,,,1.007026139740864
0.015625,,,1.0139212771370614,1.007008633043847
0.015703125000000002,,,,1.0069912565580312
0.01578125,,,,1.006974008677263
0.015859375000000002,,,,1.0069568878229875
0.0159375,,,1.0137865949401512,1.0069398924436428
0.016015625,,,,1.0069230210140718
0.01609375,,,,1.0069062720349427
0.016171875,,,,1.0068896440321926
0.01625,,1.0265992089627094,1.0136557467385463,1.0068731355564824
0.016328125,,,,1.006856745182668
0.01640625,,,,1.0068404715092771
0.016484375,,,,1.006824313158014
0.0165625,,,1.0135285540521406,1.0068082687732611
0.016640625,,,,1.0067923370216099
0.01671875,,,,1.0067765165913884
0.016796875,,,,1.0067608061922146
0.016875,,,1.0134048498179686,1.0067452045545422
0.016953125,,,,1.0067297104292456
0.01703125,,,,1.0067143225871864
0.017109375,,,,1.0066990398188136
0.0171875,,,1.0132844774682328,1.0066838609337565
0.017265625,,,,1.0066687847604416
0.01734375,,,,1.0066538101457092
0.017421875,,,,1.006638935954442
0.0175,,1.0256962087050392,1.013167290097705,1.006624161069207
0.017578125,,,,1.0066094843899034
0.017656250000000002,,,,1.0065949048334104
0.017734375,,,,1.0065804213332654
0.017812500000000002,,,1.013053149710447,1.0065660328393229
0.017890625,,,,1.0065517383174414
0.017968750000000002,,,,1.0065375367491725
0.018046875,,,,1.0065234271314507
0.018125,,,1.012941926537068,1.006509408476302
0.018203125,,,,1.0064954798105485
0.01828125,,,,1.0064816401755259
0.018359375,,,,1.0064678886268061
0.0184375,,,1.0128334984148488,1.006454224233932
0.018515625,,,,1.0064406460801423
0.01859375,,,,1.0064271532621234
0.018671875,,,,1.0064137448897523
0.01875,,1.0248790912972103,1.0127277502240049,1.00640042008585
0.018828125,,,,1.0063871779859388
0.01890625,,,,1.0063740177380127
0.018984375,,,,1.0063609385023
0.0190625,,,1.012624573374173,1.006347939451045
0.019140625,,,,1.0063350197682812
0.01921875,,,,1.0063221786496221
0.019296875,,,,1.0063094153020455
0.019375,,,1.012523865335929,1.006296728943695
0.019453125,,,,1.0062841188036693
0.01953125,,,,1.0062715841218353
0.019609375000000002,,,,1.0062591241486263
0.0196875,,,1.0124255292127329,1.0062467381448637
0.019765625000000002,,,,1.0062344253815632
0.01984375,,,,1.0062221851397604
0.019921875000000002,,,,1.0062100167103323
0.02,1.0443123957507292,1.0241350890338163,1.0123294733492472,1.0061979193938266
0.020078125,,,,1.00618589250029
0.02015625,,,,1.0061739353491075
0.020234375,,,,1.0061620472688346
0.0203125,,,1.0122356109724373,1.0061502275970446
0.020390625,,,,1.0061384756801683
0.02046875,,,,1.0061267908733453
0.020546875,,,,1.0061151725402784
0.020625,,,1.0121438598622468,1.0061036200530815
0.020703125,,,,1.0060921327921408
0.02078125,,,,1.006080710145975
0.020859375,,,,1.0060693515110977
0.0209375,,,1.0120541420490268,1.0060580562918848
0.021015625,,,,1.0060468239004434
0.02109375,,,,1.00603565375648
0.021171875,,,,1.0060245452871768
0.02125,,1.0234539358239467,1.0119663835351767,1.0060134979270732
0.021328125,,,,1.0060025111179358
0.02140625,,,,1.0059915843086455
0.021484375,,,,1.00598071695508
0.021562500000000002,,,1.011880514038737,1.0059699085200027
0.021640625,,,,1.0059591584729453
0.021718750000000002,,,,1.0059484662901026
0.021796875,,,,1.005937831454227
0.021875000000000002,,,1.0117964667569395,1.005927253454519
0.021953125,,,,1.0059167317865252
0.02203125,,,,1.0059062659520406
0.022109375,,,,1.0058958554590052
0.0221875,,,1.0117141781478733,1.0058854998214106
0.022265625,,,,1.0058751985592014
0.02234375,,,,1.0058649511981814
0.022421875,,,,1.0058547572699281
0.0225,,1.0228272719529703,1.0116335877286726,1.0058446163116959
0.022578125,,,,1.0058345278663288
0.02265625,,,,1.00582449148218
0.022734375,,,,1.0058145067130149
0.0228125,,,1.0115546378887619,1.0058045731179452
0.022890625,,,,1.0057946902613268
0.02296875,,,,1.0057848577126975
0.023046875,,,,1.005775075046688
0.023125,,,1.0114772737168445,1.0057653418429466
0.023203125,,,,1.0057556576860636
0.02328125,,,,1.0057460221654997
0.023359375,,,,1.0057364348755093
0.0234375,,,1.0114014428404607,1.0057268954150698
0.023515625000000002,,,,1.0057174033878093
0.02359375,,,,1.0057079584019422
0.023671875000000002,,,,1.0056985600701969
0.02375,,1.0222482128339725,1.0113270952770514,1.0056892080097528
0.023828125000000002,,,,1.0056799018421685
0.02390625,,,,1.0056706411933272
0.023984375000000002,,,,1.0056614256933614
0.0240625,,,1.0112541832955526,1.0056522549766038
0.024140625,,,,1.0056431286815153
0.02421875,,,,1.0056340464506324
0.024296875,,,,1.0056250079305047
0.024375,,,1.0111826612876722,1.0056160127716391
0.024453125,,,,1.0056070606284424
0.02453125,,,,1.0055981511591634
0.024609375,,,,1.0055892840258402
0.0246875,,,1.0111124856480442,1.0055804588942494
0.024765625,,,,1.005571675433845
0.02484375,,,,1.005562933317717
0.024921875,,,,1.0055542322225308
0.025,1.0405450779414722,1.0217110310323194,1.0110436146625434,1.005545571828481
0.025078125,,,,1.0055369518192427
0.02515625,,,,1.0055283718819221
0.025234375,,,,1.0055198317070098
0.0253125,,,1.0109760084041282,1.0055113309883323
0.025390625,,,,1.0055028694230042
0.025468750000000002,,,,1.0054944467113887
0.025546875,,,,1.0054860625570474
0.025625000000000002,,,1.0109096286355987,1.0054777166666997
0.025703125,,,,1.0054694087501772
0.025781250000000002,,,,1.005461138520386
0.025859375,,,,1.0054529056932593
0.025937500000000002,,,1.0108444387187547,1.0054447099877164
0.026015625,,,,1.0054365511256294
0.02609375,,,,1.0054284288317779
0.026171875,,,,1.0054203428338109
0.02625,,1.0212109180783202,1.0107804035294397,1.0054122928622071
0.026328125,,,,1.0054042786502417
0.02640625,,,,1.0053962999339439
0.026484375,,,,1.0053883564520634
0.0265625,,,1.0107174893780475,1.005380447946036
0.026640625,,,,1.0053725741599417
0.02671875,,,,1.0053647348404788
0.026796875,,,,1.005356929736925
0.026875,,,1.0106556639350663,1.005349158601099
0.026953125,,,,1.005341421187339
0.02703125,,,,1.0053337172524603
0.027109375,,,,1.0053260465557252
0.0271875,,,1.0105948961612898,1.0053184088588143
0.027265625,,,,1.0053108039257939
0.02734375,,,,1.0053032315230834
0.027421875000000002,,,,1.0052956914194262
0.0275,,1.0207438034833203,1.0105351562423595,1.005288183385865
0.027578125000000002,,,,1.0052807071957044
0.02765625,,,,1.0052732626244876
0.027734375000000002,,,,1.0052658494499673
0.0278125,,,1.0104764155273152,1.0052584674520733
0.027890625000000002,,,,1.0052511164128939
0.02796875,,,,1.0052437961166405
0.028046875,,,,1.0052365063496251
0.028125,,,1.0104186464708784,1.005229246900235
0.028203125,,,,1.005222017558903
0.02828125,,,,1.0052148181180856
0.028359375,,,,1.0052076483722374
0.0284375,,,1.0103618225791884,1.0052005081177828
0.028515625,,,,1.0051933971530989
0.02859375,,,,1.0051863152784841
0.028671875,,,,1.00517926229614
0.02875,,1.020306215429294,1.0103059183587686,1.0051722380101418
0.028828125,,,,1.0051652422264254
0.02890625,,,,1.0051582747527565
0.028984375,,,,1.0051513353987116
0.0290625,,,1.0102509092684766,1.0051444239756513
0.029140625,,,,1.0051375402967109
0.02921875,,,,1.0051306841767658
0.029296875,,,,1.0051238554324167
0.029375000000000002,,,1.0101967716742517,1.0051170538819703
0.029453125,,,,1.0051102793454165
0.029531250000000002,,,,1.005103531644407
0.029609375,,,,1.00509681060224
0.029687500000000002,,,1.010143482806464,1.005090116043839
0.029765625,,,,1.0050834477957293
0.029843750000000002,,,,1.0050768056860242
0.029921875,,,,1.0050701895444105
0.03,1.03757904360035,1.01989517226379,1.010091020719682,1.0050635992021146
0.030078125,,,,1.0050570344919025
0.03015625,,,,1.0050504952480506
0.030234375,,,,1.005043981306334
0.0303125,,,1.0100393642547154,1.0050374925040042
0.030390625,,,,1.0050310286797728
0.03046875,,,,1.0050245896738013
0.030546875,,,,1.0050181753276768
0.030625,,,1.009988493002764,1.0050117854843972
0.030703125,,,,1.0050054199883574
0.03078125,,,,1.004999078685335
0.030859375,,,,1.0049927614224665
0.0309375,,,1.0099383872715455,1.0049864680482417
0.031015625,,,,1.0049801984124807
0.03109375,,,,1.0049739523663233
0.031171875,,,,1.004967729762215
0.03125,,1.0195080970715318,1.0098890280532824,1.0049615304538855
0.031328125,,,,1.0049553542963434
0.031406250000000004,,,,1.0049492011458574
0.031484375,,,,1.004943070859938
0.0315625,,,1.0098403969944045,1.0049369632973328
0.031640625,,,,1.0049308783180053
0.031718750000000004,,,,1.004924815783126
0.031796875,,,,1.004918775555057
0.031875,,,1.0097924763668893,1.0049127574973387
0.031953125,,,,1.0049067614746767
0.03203125,,,,1.0049007873529288
0.032109375,,,,1.0048948349990987
0.0321875,,,1.0097452490411125,1.0048889042813105
0.032265625,,,,1.00488299506881
0.03234375,,,,1.004877107231942
0.032421875,,,,1.0048712406421476
0.0325,,1.0191427497452503,1.0096986984601268,1.004865395171944
0.032578125,,,,1.0048595706949188
0.03265625,,,,1.0048537670857172
0.032734375,,,,1.0048479842200253
0.0328125,,,1.0096528086152832,1.0048422219745696
0.032890625,,,,1.0048364802270953
0.03296875,,,,1.004830758856362
0.033046875,,,,1.0048250577421305
0.033125,,,1.0096075640231048,1.0048193767651523
0.033203125,,,,1.0048137158071604
0.03328125,,,,1.004808074750855
0.033359375000000004,,,,1.0048024534798998
0.0334375,,,1.0095629497033398,1.0047968518789063
0.033515625,,,,1.0047912698334274
0.03359375,,,,1.0047857072299446
0.033671875000000004,,,,1.0047801639558596
0.03375,,1.0187971724761251,1.009518951158132,1.0047746398994886
0.033828125,,,,1.004769134950044
0.03390625,,,,1.004763648997633
0.033984375000000004,,,,1.0047581819332432
0.0340625,,,1.0094755543522278,1.004752733648742
0.034140625,,,,1.0047473040368557
0.03421875,,,,1.0047418929911682
0.034296875,,,,1.0047365004061102
0.034375,,,1.0094327456941727,1.0047311261769523
0.034453125,,,,1.004725770199794
0.03453125,,,,1.0047204323715546
0.034609375,,,,1.00471511258997
0.0346875,,,1.0093905120184308,1.0047098107535786
0.034765625,,,,1.0047045267617163
0.03484375,,,,1.0046992605145078
0.034921875,,,,1.004694011912861
0.035,1.0351716875506596,1.0184696456424527,1.0093488405683744,1.0046887808584497
0.035078125,,,,1.0046835672537218
0.03515625,,,,1.0046783710018767
0.035234375,,,,1.0046731920068668
0.035312500000000004,,,1.0093077189801045,1.0046680301733861
0.035390625,,,,1.0046628854068633
0.03546875,,,,1.0046577576134592
0.035546875,,,,1.004652646700048
0.035625000000000004,,,1.009267135267037,1.004647552574224
0.035703125,,,,1.004642475144285
0.03578125,,,,1.0046374143192305
0.035859375,,,,1.00463237000875
0.035937500000000004,,,1.00922707780523,1.0046273421232224
0.036015625,,,,1.0046223305737032
0.03609375,,,,1.0046173352719243
0.036171875,,,,1.0046123561302795
0.03625,,1.0181586518330212,1.0091875353193966,1.0046073930618253
0.036328125,,,,1.0046024459802718
0.03640625,,,,1.0045975147999735
0.036484375,,,,1.0045925994359297
0.0365625,,,1.0091484968695776,1.0045876998037724
0.036640625,,,,1.0045828158197632
0.03671875,,,,1.0045779474007854
0.036796875,,,,1.0045730944643365
0.036875,,,1.0091099518384228,1.0045682569285337
0.036953125,,,,1.0045634347120895
0.03703125,,,,1.0045586277343193
0.037109375,,,,1.0045538359151325
0.0371875,,,1.0090718899190683,1.004549059175027
0.037265625000000004,,,,1.0045442974350856
0.03734375,,,,1.0045395506169623
0.037421875,,,,1.0045348186428866
0.0375,,1.0178628462912749,1.0090343011035534,1.0045301014356538
0.037578125000000004,,,,1.004525398918619
0.03765625,,,,1.004520711015694
0.037734375,,,,1.0045160376513416
0.0378125,,,1.0089971756717744,1.0045113787505713
0.037890625000000004,,,,1.0045067342389296
0.03796875,,,,1.0045021040425004
0.038046875,,,,1.004497488087898
0.038125,,,1.0089605041809206,1.0044928863022633
0.038203125,,,,1.004488298613255
0.03828125,,,,1.0044837249490506
0.038359375,,,,1.0044791652383385
0.0384375,,,1.0089242774553902,1.0044746194103114
0.038515625,,,,1.0044700873946686
0.03859375,,,,1.0044655691216022
0.038671875,,,,1.0044610645218004
0.03875,,1.0175810324695924,1.0088884865771433,1.0044565735264357
0.038828125,,,,1.0044520960671708
0.03890625,,,,1.0044476320761433
0.038984375,,,,1.0044431814859651
0.0390625,,,1.0088531228764845,1.0044387442297253
0.039140625,,,,1.004434320240975
0.039218750000000004,,,,1.0044299094537283
0.039296875,,,,1.0044255118024594
0.039375,,,1.0088181779232395,1.004421127222096
0.039453125,,,,1.0044167556480172
0.039531250000000004,,,,1.0044123970160448
0.039609375,,,,1.0044080512624478
0.0396875,,,1.0087836435183144,1.004403718323933
0.039765625,,,,1.0043993981376371
0.039843750000000004,,,,1.004395090641134
0.039921875,,,,1.004390795772422
0.04,1.0331696966893342,1.017312141682078,1.0087495116856156,1.004386513469922
0.040078125,,,,1.0043822436724739
0.04015625,,,,1.0043779863193365
0.040234375,,,,1.0043737413501792
0.0403125,,,1.008715774664312,1.0043695087050768
0.040390625,,,,1.0043652883245138
0.04046875,,,,1.004361080149375
0.040546875,,,,1.004356884120946
0.040625,,,1.008682424901421,1.0043527001809
0.040703125,,,,1.004348528271307
0.04078125,,,,1.004344368334625
0.040859375,,,,1.0043402203136944
0.0409375,,,1.0086494550447098,1.0043360841517366
0.041015625,,,,1.004331959792354
0.04109375,,,,1.0043278471795214
0.041171875000000004,,,,1.004323746257586
0.04125,,1.0170552160683375,1.0086168579358843,1.0043196569712656
0.041328125,,,,1.0043155792656346
0.04140625,,,,1.0043115130861435
0.041484375000000004,,,,1.0043074583785896
0.0415625,,,1.0085846266040628,1.0043034150891323
0.041640625,,,,1.0042993831642826
0.04171875,,,,1.0042953625509041
0.041796875000000004,,,,1.004291353196203
0.041875,,,1.0085527542595139,1.0042873550477336
0.041953125,,,,1.0042833680533911
0.04203125,,,,1.0042793921614075
0.042109375,,,,1.0042754273203491
0.0421875,,,1.0085212342876448,1.0042714734791216
0.042265625,,,,1.0042675305869553
0.04234375,,,,1.00426359859341
0.042421875,,,,1.0042596774483696
0.0425,,1.0168093942501935,1.0084900602432445,1.004255767102038
0.042578125,,,,1.004251867504944
0.04265625,,,,1.0042479786079268
0.042734375,,,,1.004244100362144
0.0428125,,,1.008459225844938,1.0042402327190625
0.042890625,,,,1.0042363756304604
0.04296875,,,,1.0042325290484215
0.043046875,,,,1.0042286929253326
0.043125000000000004,,,1.0084287249698807,1.0042248672138843
0.043203125,,,,1.0042210518670602
0.04328125,,,,1.0042172468381496
0.043359375,,,,1.0042134520807275
0.043437500000000004,,,1.0083985516486382,1.0042096675486654
0.043515625,,,,1.0042058931961286
0.04359375,,,,1.0042021289775607
0.043671875,,,,1.0041983748476906
0.043750000000000004,,1.0165738991926,1.0083687000602934,1.004194630761539
0.043828125,,,,1.004190896674397
0.04390625,,,,1.0041871725418425
0.043984375,,,,1.004183458319722
0.0440625,,,1.0083391645277202,1.0041797539641566
0.044140625,,,,1.0041760594315434
0.04421875,,,,1.0041723746785456
0.044296875,,,,1.0041686996620942
0.044375,,,1.0083099395130513,1.0041650343393824
0.044453125,,,,1.0041613786678718
0.04453125,,,,1.004157732605282
0.044609375,,,,1.0041540961095916
0.0446875,,,1.0082810196133185,1.004150469139035
0.044765625,,,,1.0041468516521053
0.04484375,,,,1.0041432436075408
0.044921875,,,,1.0041396449643398
0.045,1.031471954356885,1.016348027879549,1.008252399556253,1.004136055681742
0.045078125000000004,,,,1.0041324757192402
0.04515625,,,,1.0041289050365674
0.045234375,,,,1.004125343593702
0.0453125,,,1.0082240741962554,1.0041217913508635
0.045390625000000004,,,,1.004118248268509
0.04546875,,,,1.0041147143073357
0.045546875,,,,1.0041111894282755
0.045625,,,1.0081960385105007,1.0041076735924936
0.045703125000000004,,,,1.0041041667613864
0.04578125,,,,1.004100668896585
0.045859375,,,,1.004097179959943
0.0459375,,,1.008168287595206,1.004093699913545
0.046015625,,,,1.004090228719698
0.04609375,,,,1.0040867663409352
0.046171875,,,,1.004083312740011
0.04625,,1.0161311424928883,1.008140816662021,1.0040798678798968
0.046328125,,,,1.0040764317237845
0.04640625,,,,1.0040730042350814
0.046484375,,,,1.004069585377412
0.0465625,,,1.0081136210345627,1.0040661751146123
0.046640625,,,,1.0040627734107332
0.04671875,,,,1.0040593802300284
0.046796875,,,,1.004055995536969
0.046875,,,1.0080866961450674,1.0040526192962285
0.046953125,,,,1.004049251472685
0.047031250000000004,,,,1.0040458920314232
0.047109375,,,,1.0040425409377307
0.0471875,,,1.0080600375311723,1.0040391981570909
0.047265625,,,,1.0040358636551947
0.047343750000000004,,,,1.004032537397922
0.047421875,,,,1.004029219351358
0.0475,,1.0159226628422988,1.0080336408328086,1.0040259094817747
0.047578125,,,,1.0040226077556442
0.047656250000000004,,,,1.0040193141396294
0.047734375,,,,1.0040160286005806
0.0478125,,,1.0080075017892005,1.0040127511055388
0.047890625,,,,1.0040094816217362
0.047968750000000004,,,,1.00400622011659
0.048046875,,,,1.0040029665576997
0.048125,,,1.0079816162359847,1.00399972091285
0.048203125,,,,1.0039964831500112
0.04828125,,,,1.0039932532373324
0.048359375,,,,1.0039900311431424
0.0484375,,,1.007955980102419,1.0039868168359491
0.048515625,,,,1.0039836102844355
0.04859375,,,,1.0039804114574682
0.048671875,,,,1.0039772203240775
0.04875,,1.015722059842051,1.007930589408696,1.003974036853475
0.048828125,,,,1.0039708610150428
0.04890625,,,,1.0039676927783323
0.048984375000000004,,,,1.0039645321130675
0.0490625,,,1.0079054402633436,1.0039613789891384
0.049140625,,,,1.0039582333766017
0.04921875,,,,1.003955095245686
0.049296875000000004,,,,1.0039519645667767
0.049375,,,1.007880528860724,1.0039488413104294
0.049453125,,,,1.003945725447359
0.04953125,,,,1.0039426169484438
0.049609375000000004,,,,1.0039395157847208
0.0496875,,,1.0078558514786153,1.0039364219273865
0.049765625,,,,1.003933335347797
0.04984375,,,,1.0039302560174646
0.049921875000000004,,,,1.0039271839080575
0.05,1.0300090837757616,1.0155288498677582,1.0078314044758736,1.0039241189913974
0.050078125,,,,1.00392106123946
0.05015625,,,,1.0039180106243764
0.050234375,,,,1.0039149671184264
0.0503125,,,1.007807184290176,1.0039119306940416
0.050390625,,,,1.0039089013237996
0.05046875,,,,1.0039058789804316
0.050546875,,,,1.0039028636368144
0.050625,,,1.0077831874358407,1.0038998552659701
0.050703125,,,,1.0038968538410666
0.05078125,,,,1.0038938593354148
0.050859375,,,,1.0038908717224746
0.050937500000000004,,,1.0077594105017216,1.0038878909758382
0.051015625,,,,1.0038849170692492
0.05109375,,,,1.0038819499765845
0.051171875,,,,1.0038789896718665
0.051250000000000004,,1.0153425898562318,1.0077358501491698,1.0038760361292498
0.051328125,,,,1.0038730893230323
0.05140625,,,,1.0038701492276443
0.051484375,,,,1.0038672158176516
0.051562500000000004,,,1.007712503110065,1.0038642890677607
0.051640625,,,,1.0038613689528038
0.05171875,,,,1.0038584554477483
0.051796875,,,,1.0038555485277008
0.051875000000000004,,,1.0076893661849133,1.0038526481678887
0.051953125,,,,1.0038497543436753
0.05203125,,,,1.0038468670305554
0.052109375,,,,1.0038439862041453
0.0521875,,,1.0076664362410002,1.0038411118401929
0.052265625,,,,1.003838243914574
0.05234375,,,,1.0038353824032893
0.052421875,,,,1.0038325272824622
0.0525,,1.0151628730355549,1.0076437102106164,1.003829678528344
0.052578125,,,,1.0038268361173062
0.05265625,,,,1.0038240000258445
0.052734375,,,,1.0038211702305786
